Indicator,GES_matrix,Country,MPROG,RLABO,HELCOM_subbasin,HELCOM_L3,HELCOM_L4,STATN,SD_StationCode,SD_StationName,SD_ReplacedBy_StationCode,SD_ReplacedBy_StationName,MYEAR,DATE,Latitude,Longitude,PURPM,FINFL,DEPHU,DEPHL,PARGROUP,PARAM,MATRX,BASIS,MUNIT,Value,QFLAG,VFLAG,DETLI,LMQNT,UNCRT,METCU,ALABO,METOA,SMTYP,DCFLGs,SMPNO,SUBNO,tblAnalysisID,tblParamID,tblSampleID,tblSpotID,tblUploadID
Supplemental,,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2008,10/06/2008,54.275,11.372,T~S~E,,0,0.03,P-PHY,GSMF200,SEDTOT,D,g/kg,99.7,,A,,,,,LVUG,WSV,BC,,0_3#36580,0,939585,64135906,3826522,637924,12599
Supplemental,,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2008,10/06/2008,54.275,11.372,T~S~E,,0,0.03,P-PHY,GSMF2000,SEDTOT,D,g/kg,100,,A,,,,,LVUG,WSV,BC,,0_3#36580,0,940590,64137094,3826522,637924,12599
Supplemental,,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2008,10/06/2008,54.275,11.372,T~S~E,,0,0.03,P-PHY,GSMF63,SEDTOT,D,g/kg,73.6,,A,,,,,LVUG,WSV,BC,,0_3#36580,0,939630,64135682,3826522,637924,12599
Supplemental,,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2010,02/06/2010,54.275,11.372,T~S~E,,0,0.05,I-MET,AL,SED20,D,g/kg,11,,A,,10,1.65,U2,LVUG,ICP-OES,BC,,0_5#36840,0,804218,59265443,3132289,569833,11955
Supplemental,,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2010,02/06/2010,54.275,11.372,T~S~E,,0,0.05,O-MAJ,CORG,SED20,D,g/kg,20.5,,A,0.3,1.4,4.1,U2,LVUG,CNA,BC,,0_5#36840,0,804309,59265444,3132289,569833,11955
Supplemental,,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2010,02/06/2010,54.275,11.372,T~S~E,,0,0.05,P-PHY,GSMF125,SEDTOT,D,g/kg,140,,A,,,,,LVUG,WSV,BC,,0_5#36840,0,804587,59259608,3132289,569833,11955
Supplemental,,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2010,02/06/2010,54.275,11.372,T~S~E,,0,0.05,P-PHY,GSMF20,SEDTOT,D,g/kg,529.00002,,A,,,,,LVUG,WSV,BC,,0_5#36840,0,804620,59259643,3132289,569833,11955
Supplemental,,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2010,02/06/2010,54.275,11.372,T~S~E,,0,0.05,P-PHY,GSMF200,SEDTOT,D,g/kg,44,,A,,,,,LVUG,WSV,BC,,0_5#36840,0,804586,59270204,3132289,569833,11955
Supplemental,,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2010,02/06/2010,54.275,11.372,T~S~E,,0,0.05,P-PHY,GSMF63,SEDTOT,D,g/kg,287.00001,,A,,,,,LVUG,WSV,BC,,0_5#36840,0,804628,59270205,3132289,569833,11955
Supplemental,,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2012,27/06/2012,54.275,11.372,T~S~E,,0,0.05,P-PHY,GSMF2000,SEDTOT,D,%,100,,A,0.025,0.05,25,%,LVUG,WSV,VV,,0_5,0,886670,61674477,3528139,607986,12459
Supplemental,,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2012,27/06/2012,54.275,11.372,T~S~E,,0,0.05,P-PHY,GSMF63,SEDTOT,D,%,83.9,,A,0.025,0.05,25,%,LVUG,WSV,VV,,0_5,0,886669,61673695,3528139,607986,12459
Supplemental,,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2014,11/06/2014,54.275,11.372,T~S~E,,0,0.05,P-PHY,GSMF63,SEDTOT,D,%,98.4,,A,0.025,0.05,25,%,LVUG,WSV,VV,,0_5,0,755788,57425761,2813706,537214,11809
Supplemental,,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2016,15/06/2016,54.275,11.372,T~S~E,,0,0.05,B-BIO,DRYWT%,SEDTOT,D,%,30,,,1,2,10,%,LVUG,WA,BC,,0_5,0,955273,65433941,4099426,676158,12704
Supplemental,,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2016,15/06/2016,54.275,11.372,T~S~E,,0,0.05,O-MAJ,CORG,SEDTOT,D,%,4.71,,,0.007,0.015,10,%,LVUG,CNA,BC,,0_5,0,955272,65433341,4099426,676158,12704
Supplemental,,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2016,15/06/2016,54.275,11.372,T~S~E,,0,0.05,P-PHY,GSMF63,SEDTOT,D,%,98.7,,,0.02,0.05,10,%,LVUG,WSV,BC,,0_5,0,955274,65433162,4099426,676158,12704
Supplemental,,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2016,15/06/2016,54.275,11.372,T~S~E,,0,0.05,P-PHY,LOIGN,SEDTOT,D,%,12.4,,,0.1,0.2,10,%,LVUG,CMB-550C,BC,,0_5,0,955271,65433163,4099426,676158,12704
Supplemental,,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2018,24/04/2018,54.275,11.372,T~S~E,,0,0.05,B-BIO,DRYWT%,SEDTOT,D,%,33,,,1,2,10,%,LVUG,WA,BC,,0_5,0,945357,64182623,3829162,639558,12627
Supplemental,,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2018,24/04/2018,54.275,11.372,T~S~E,,0,0.05,O-MAJ,CORG,SEDTOT,D,%,4.11,,,0.007,0.015,10,%,LVUG,CNA,BC,,0_5,0,945365,64182157,3829162,639558,12627
Supplemental,,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2018,24/04/2018,54.275,11.372,T~S~E,,0,0.05,P-PHY,GSMF20,SEDTOT,D,%,61.7,,,0.02,0.05,10,%,LVUG,WSV,BC,,0_5,0,945358,64183264,3829162,639558,12627
Supplemental,,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2018,24/04/2018,54.275,11.372,T~S~E,,0,0.05,P-PHY,GSMF63,SEDTOT,D,%,98.1,,,0.02,0.05,10,%,LVUG,WSV,BC,,0_5,0,945359,64181615,3829162,639558,12627
Supplemental,,Germany,COMB~WGA,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,22502,2584,OMMB3,2584,OMMB3,2004,06/07/2004,54.275,11.372,T~S,,0,0.02,I-MET,AL,SED20,D,ug/kg,26000000,,A,10000,,,,LVUG,ICP-OES,BC,00-CONV-22~21-CONVR-1,6,1,871650,60676980,3339592,592970,12387
Supplemental,,Germany,COMB~WGA,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,22502,2584,OMMB3,2584,OMMB3,2004,06/07/2004,54.275,11.372,T~S,,0,0.02,O-MAJ,CORG,SED20,D,ug/kg,31000000,,A,100000,,,,LVUG,CNA,BC,00-CONV-22~21-CONVR-1,6,1,871660,60677180,3339592,592970,12387
Supplemental,,Germany,COMB~WGA,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,22502,2584,OMMB3,2584,OMMB3,2004,06/07/2004,54.275,11.372,T~S,,0,0.02,O-MAJ,CORG,SED2000,D,ug/kg,37000000,,A,100000,,,,LVUG,CNA,BC,00-CONV-22~10-MATRX-1~21-CONVR-1,6,1,871660,60677181,3339592,592970,12387
Supplemental,,Germany,COMB~WGA,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,22502,2584,OMMB3,2584,OMMB3,2004,06/07/2004,54.275,11.372,T~S,,0,0.02,P-PHY,GSMF125,SEDTOT,D,%,0.997,,A,0.0001,,,,LVUG,WSV,BC,00-CONV-22~21-CONVR-1,6,1,871662,60677262,3339592,592970,12387
Supplemental,,Germany,COMB~WGA,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,22502,2584,OMMB3,2584,OMMB3,2004,06/07/2004,54.275,11.372,T~S,,0,0.02,P-PHY,GSMF20,SEDTOT,D,%,0.551,,A,0.0001,,,,LVUG,WSV,BC,00-CONV-22~21-CONVR-1,6,1,871662,60677277,3339592,592970,12387
Supplemental,,Germany,COMB~WGA,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,22502,2584,OMMB3,2584,OMMB3,2004,06/07/2004,54.275,11.372,T~S,,0,0.02,P-PHY,GSMF200,SEDTOT,D,%,0.999,,A,0.0001,,,,LVUG,WSV,BC,00-CONV-22~21-CONVR-1,6,1,871662,60677293,3339592,592970,12387
Supplemental,,Germany,COMB~WGA,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,22502,2584,OMMB3,2584,OMMB3,2004,06/07/2004,54.275,11.372,T~S,,0,0.02,P-PHY,GSMF600,SEDTOT,D,%,1,,A,0.0001,,,,LVUG,WSV,BC,00-CONV-22~21-CONVR-1,6,1,871662,60677313,3339592,592970,12387
Supplemental,,Germany,COMB~WGA,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,22502,2584,OMMB3,2584,OMMB3,2004,06/07/2004,54.275,11.372,T~S,,0,0.02,P-PHY,GSMF63,SEDTOT,D,%,0.821,,A,0.0001,,,,LVUG,WSV,BC,00-CONV-22~21-CONVR-1,6,1,871662,60677328,3339592,592970,12387
Supplemental,,Germany,COMB~WGA,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,22502,2584,OMMB3,2584,OMMB3,2004,06/07/2004,54.275,11.372,T~S,,0,0.02,P-PHY,LOIGN,SED20,D,ug/kg,140000000,,A,100000,,,,LVUG,GRV,BC,00-CONV-22~21-CONVR-1,6,1,871663,60677430,3339592,592970,12387
Supplemental,,Germany,COMB~WGA,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,22502,2584,OMMB3,2584,OMMB3,2004,06/07/2004,54.275,11.372,T~S,,0,0.02,P-PHY,LOIGN,SED2000,D,ug/kg,115000000,,A,100000,,,,LVUG,GRV,BC,00-CONV-22~10-MATRX-1~21-CONVR-1,6,1,871663,60677429,3339592,592970,12387
Supplemental,,Germany,COMB~WGA,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2002,04/06/2002,54.275,11.372,T~S,,0,0.02,I-MET,AL,SED20,D,ug/kg,26000000,,A,10000,,,,LVUG,ICP-OES,SP,00-CONV-22~21-CONVR-1,17,1,871580,60675955,3339561,592917,12386
Supplemental,,Germany,COMB~WGA,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2002,04/06/2002,54.275,11.372,T~S,,0,0.02,O-MAJ,CORG,SED20,D,ug/kg,36000000,,A,10000,,,,LVUG,CNA,SP,00-CONV-22~21-CONVR-1,17,1,871590,60676258,3339561,592917,12386
Supplemental,,Germany,COMB~WGA,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2002,04/06/2002,54.275,11.372,T~S,,0,0.02,O-MAJ,CORG,SED2000,D,ug/kg,35900000,,A,10000,,,,LVUG,CNA,SP,00-CONV-22~10-MATRX-1~21-CONVR-1,17,1,871590,60676259,3339561,592917,12386
Supplemental,,Germany,COMB~WGA,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2002,04/06/2002,54.275,11.372,T~S,,0,0.02,P-PHY,GSMF125,SEDTOT,D,%,0.992,,A,0.0001,,,,LVUG,GRV,SP,00-CONV-22~21-CONVR-1,17,1,871592,60676414,3339561,592917,12386
Supplemental,,Germany,COMB~WGA,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2002,04/06/2002,54.275,11.372,T~S,,0,0.02,P-PHY,GSMF20,SEDTOT,D,%,0.504,,A,0.0001,,,,LVUG,GRV,SP,00-CONV-22~21-CONVR-1,17,1,871592,60676435,3339561,592917,12386
Supplemental,,Germany,COMB~WGA,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2002,04/06/2002,54.275,11.372,T~S,,0,0.02,P-PHY,GSMF200,SEDTOT,D,%,0.999,,A,0.0001,,,,LVUG,GRV,SP,00-CONV-22~21-CONVR-1,17,1,871592,60676456,3339561,592917,12386
Supplemental,,Germany,COMB~WGA,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2002,04/06/2002,54.275,11.372,T~S,,0,0.02,P-PHY,GSMF600,SEDTOT,D,%,1,,A,0.0001,,,,LVUG,GRV,SP,00-CONV-22~21-CONVR-1,17,1,871592,60676489,3339561,592917,12386
Supplemental,,Germany,COMB~WGA,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2002,04/06/2002,54.275,11.372,T~S,,0,0.02,P-PHY,GSMF63,SEDTOT,D,%,0.812,,A,0.0001,,,,LVUG,GRV,SP,00-CONV-22~21-CONVR-1,17,1,871592,60676510,3339561,592917,12386
Supplemental,,Germany,COMB~WGA,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2002,04/06/2002,54.275,11.372,T~S,,0,0.02,P-PHY,LOIGN,SED20,D,ug/kg,89000000,,A,100000,,,,LVUG,GRV,SP,00-CONV-22~21-CONVR-1,17,1,871593,60676643,3339561,592917,12386
Supplemental,,Germany,COMB~WGA,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2002,04/06/2002,54.275,11.372,T~S,,0,0.02,P-PHY,LOIGN,SED2000,D,ug/kg,122000000,,A,100000,,,,LVUG,GRV,SP,00-CONV-22~10-MATRX-1~21-CONVR-1,17,1,871593,60676642,3339561,592917,12386
Supplemental,,Germany,COMB~WGA~CMP,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,225029,2584,OMMB3,2584,OMMB3,2000,20/03/2000,54.275,11.372,T~S,,0,0.02,I-MET,AL,SED20,D,ug/kg,46000000,,A,10000,,,,LNUG,ICP-OES,BG,00-CONV-22~20-SAREA-1~21-CONVR-1,25,1,869357,60613419,3336507,590847,12313
Supplemental,,Germany,COMB~WGA~CMP,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,225029,2584,OMMB3,2584,OMMB3,2000,20/03/2000,54.275,11.372,T~S,,0,0.02,O-MAJ,CORG,SED20,D,ug/kg,34000000,,A,100000,,,,LNUG,SPEC-IR,BG,00-CONV-22~20-SAREA-1~21-CONVR-1,25,1,869367,60613632,3336507,590847,12313
Supplemental,,Germany,COMB~WGA~CMP,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,225029,2584,OMMB3,2584,OMMB3,2000,20/03/2000,54.275,11.372,T~S,,0,0.02,O-MAJ,CORG,SED2000,D,ug/kg,40100000,,A,100000,,,,LNUG,SPEC-IR,BG,00-CONV-22~20-SAREA-1~10-MATRX-1~21-CONVR-1,25,1,869367,60613633,3336507,590847,12313
Supplemental,,Germany,COMB~WGA~CMP,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,225029,2584,OMMB3,2584,OMMB3,2000,20/03/2000,54.275,11.372,T~S,,0,0.02,P-PHY,GSMF125,SEDTOT,D,%,0.993,,A,0.0001,,,,LNUG,WSV,BG,00-CONV-22~20-SAREA-1~21-CONVR-1,25,1,869369,60613715,3336507,590847,12313
Supplemental,,Germany,COMB~WGA~CMP,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,225029,2584,OMMB3,2584,OMMB3,2000,20/03/2000,54.275,11.372,T~S,,0,0.02,P-PHY,GSMF20,SEDTOT,D,%,0.53,,A,0.0001,,,,LNUG,WSV,BG,00-CONV-22~20-SAREA-1~21-CONVR-1,25,1,869369,60613730,3336507,590847,12313
Supplemental,,Germany,COMB~WGA~CMP,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,225029,2584,OMMB3,2584,OMMB3,2000,20/03/2000,54.275,11.372,T~S,,0,0.02,P-PHY,GSMF200,SEDTOT,D,%,0.997,,A,0.0001,,,,LNUG,WSV,BG,00-CONV-22~20-SAREA-1~21-CONVR-1,25,1,869369,60613745,3336507,590847,12313
Supplemental,,Germany,COMB~WGA~CMP,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,225029,2584,OMMB3,2584,OMMB3,2000,20/03/2000,54.275,11.372,T~S,,0,0.02,P-PHY,GSMF2000,SEDTOT,D,%,1,,A,0.0001,,,,LNUG,WSV,BG,00-CONV-22~20-SAREA-1~10-MATRX-1~21-CONVR-1,25,1,869369,60613758,3336507,590847,12313
Supplemental,,Germany,COMB~WGA~CMP,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,225029,2584,OMMB3,2584,OMMB3,2000,20/03/2000,54.275,11.372,T~S,,0,0.02,P-PHY,GSMF600,SEDTOT,D,%,1,,A,0.0001,,,,LNUG,WSV,BG,00-CONV-22~20-SAREA-1~21-CONVR-1,25,1,869369,60613772,3336507,590847,12313
Supplemental,,Germany,COMB~WGA~CMP,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,225029,2584,OMMB3,2584,OMMB3,2000,20/03/2000,54.275,11.372,T~S,,0,0.02,P-PHY,GSMF63,SEDTOT,D,%,0.824,,A,0.0001,,,,LNUG,WSV,BG,00-CONV-22~20-SAREA-1~21-CONVR-1,25,1,869369,60613788,3336507,590847,12313
Supplemental,,Germany,COMB~WGA~CMP,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,225029,2584,OMMB3,2584,OMMB3,2000,20/03/2000,54.275,11.372,T~S,,0,0.02,P-PHY,LOIGN,SED20,D,ug/kg,189000000,,A,100000,,,,LNUG,GRV,BG,00-CONV-22~20-SAREA-1~21-CONVR-1,25,1,869370,60613904,3336507,590847,12313
Supplemental,,Germany,COMB~WGA~CMP,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,225029,2584,OMMB3,2584,OMMB3,2000,20/03/2000,54.275,11.372,T~S,,0,0.02,P-PHY,LOIGN,SED2000,D,ug/kg,133000000,,A,100000,,,,LNUG,GRV,BG,00-CONV-22~20-SAREA-1~10-MATRX-1~21-CONVR-1,25,1,869370,60613905,3336507,590847,12313
TBT and imposex,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2008,10/06/2008,54.275,11.372,T~S~E,,0,0.03,O-MET,TBSN+,SED2000,D,ug/kg,12.2,<,A,,,,,LVUG,GC-MSD,BC,,0_3#36580,0,940655,64136021,3826522,637924,12599
TBT and imposex,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2010,02/06/2010,54.275,11.372,T~S~E,,0,0.05,O-MET,TBSN+,SED2000,D,ug/kg,5.7,,A,,,,,LVUG,GC-MS,BC,,0_5#36840,0,804525,59260438,3132289,569833,11955
TBT and imposex,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2016,15/06/2016,54.275,11.372,T~S~E,,0,0.05,O-MET,TBSN+,SED2000,D,ug/kg,4.7,,,0.2,0.4,40,%,LVUG,GC-MSD,BC,,0_5,0,955270,65448340,4099426,676158,12704
TBT and imposex,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2018,24/04/2018,54.275,11.372,T~S~E,,0,0.05,O-MET,TBSN+,SED2000,D,ug/kg,8.2,,,0.2,0.4,40,%,LVUG,GC-MSD,BC,,0_5,0,945363,64196355,3829162,639558,12627
TBT and imposex,Primary,Germany,COMB~WGA,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,225029-MB3,2584,OMMB3,2584,OMMB3,2004,06/07/2004,54.275,11.372,T~S,,0,0.02,O-MET,TBTIN,SED2000,D,gm/g,0.000000008,D,A,4.00E-08,,,,LVUG,GC-MS,BC,00-CONV-22~10-MATRX-1~21-CONVR-1,5,1,871647,60677546,3339591,592969,12387
TBT and imposex,Primary,Germany,COMB~WGA,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,OMMB3,2584,OMMB3,2584,OMMB3,2002,04/06/2002,54.275,11.372,T~S,,0,0.02,O-MET,TBTIN,SED2000,D,gm/g,3.8E-09,D,A,1.00E-08,,,,LVUG,GC-MS,SP,00-CONV-22~10-MATRX-1~21-CONVR-1,18,1,871612,60676854,3339562,592918,12386
TBT and imposex,Primary,Germany,COMB~WGA~CMP,LNUG,Bay of Mecklenburg,SEA-005,SEA-005,22502,2584,OMMB3,2584,OMMB3,2000,20/03/2000,54.275,11.372,T~S,,0,0.02,O-MET,TBTIN,SED2000,D,gm/g,0.00000004,<,A,4.00E-08,,,,LNUG,GC-MSD,BG,00-CONV-22~20-SAREA-1~10-MATRX-1~21-CONVR-1,26,1,869390,60614029,3336508,590848,12313
Supplemental,,Germany,NATL,BFGG,Bornholm Basin,28,GER-020,OMMVKHJ,2585,OMMVKHJ,2585,OMMVKHJ,2008,10/09/2008,53.80666667,14.235,T~S~E,,0,0.02,O-MAJ,CORG,SED63,D,g/kg,218,,,,,,,LUNG,CNA,BUCK    ,,0_2,0,940577,64136631,3826489,637928,12599
Supplemental,,Germany,NATL,BFGG,Bornholm Basin,28,GER-020,OMMVKHJ,2585,OMMVKHJ,2585,OMMVKHJ,2012,21/08/2012,53.80666667,14.235,T~S~E,,0,0.02,O-MAJ,CORG,SED63,D,g/kg,93,,,,,,,LUNG,CNA,BUCK    ,,0_2,0,886649,61674825,3528061,607992,12459
Supplemental,,Germany,NATL,BFGG,Bornholm Basin,28,GER-020,OMMVKHJ,2585,OMMVKHJ,2585,OMMVKHJ,2013,14/08/2013,53.80666667,14.235,T~S~E,,0,0.02,O-MAJ,CORG,SED63,D,g/kg,130,,,,,,,LUNG,CNA,BUCK    ,,0_2,0,798171,59013387,3077613,565852,11939
TBT and imposex,Primary,Germany,NATL,BFGG,Bornholm Basin,28,GER-020,OMMVKHJ,2585,OMMVKHJ,2585,OMMVKHJ,2008,10/09/2008,53.80666667,14.235,T~S~E,,0,0.02,O-MET,TBSN+,SED63,D,ug/kg,106.2,,,,,,,LUNG,GC-PFPD,BUCK    ,,0_2,0,940578,64136027,3826489,637928,12599
TBT and imposex,Primary,Germany,NATL,BFGG,Bornholm Basin,28,GER-020,OMMVKHJ,2585,OMMVKHJ,2585,OMMVKHJ,2012,21/08/2012,53.80666667,14.235,T~S~E,,0,0.02,O-MET,TBSN+,SED63,D,ug/kg,340,,,,1,,,LUNG,GC-PFPD,BUCK    ,,0_2,0,886650,61682449,3528061,607992,12459
TBT and imposex,Primary,Germany,NATL,BFGG,Bornholm Basin,28,GER-020,OMMVKHJ,2585,OMMVKHJ,2585,OMMVKHJ,2013,14/08/2013,53.80666667,14.235,T~S~E,,0,0.02,O-MET,TBSN+,SED63,D,ug/kg,200,,,,1,,,LUNG,GC-PFPD,BUCK    ,,0_2,0,798172,59024226,3077613,565852,11939
Metals,Primary,Germany,COMB,BFGG,Arkona Basin,SEA-006,SEA-006,OMIOW8,2596,OMIOW6,2596,OMIOW6,2008,18/06/2008,54.33916667,13.91166667,T~S~E,,0,0.02,I-MET,CU,SED20,D,ug/kg,53000,,A,90,,5300,U2,IFOG,ICP-OES,MU,,0_2#36928,0,940198,64136348,3826520,637897,12599
Metals,Secondary,Germany,COMB,BFGG,Arkona Basin,SEA-006,SEA-006,OMIOW8,2596,OMIOW6,2596,OMIOW6,2008,18/06/2008,54.33916667,13.91166667,T~S~E,,0,0.02,I-MET,CD,SED20,D,ug/kg,2090,,A,1,,209,U2,IFOG,AAS-GF,MU,,0_2#36928,0,941005,64136078,3826520,637897,12599
Metals,Secondary,Germany,COMB,BFGG,Arkona Basin,SEA-006,SEA-006,OMIOW8,2596,OMIOW6,2596,OMIOW6,2008,18/06/2008,54.33916667,13.91166667,T~S~E,,0,0.02,I-MET,PB,SED20,D,ug/kg,93000,,A,30,,9300,U2,IFOG,ICP-OES,MU,,0_2#36928,0,940193,64135571,3826520,637897,12599
PAHs (anthracene),Secondary,Germany,COMB,BFGG,Arkona Basin,SEA-006,SEA-006,OMIOW8,2596,OMIOW6,2596,OMIOW6,2008,18/06/2008,54.33916667,13.91166667,T~S~E,,0,0.02,O-PAH,ANT,SEDTOT,D,ug/kg,1.5,,A,0.001,0.004,0.342,SD,IFOG,GC-MS,MU,,0_2#36928,0,940304,64135786,3826520,637897,12599
PAHs (flouranthene),Secondary,Germany,COMB,BFGG,Arkona Basin,SEA-006,SEA-006,OMIOW8,2596,OMIOW6,2596,OMIOW6,2008,18/06/2008,54.33916667,13.91166667,T~S~E,,0,0.02,O-PAH,FLU,SEDTOT,D,ug/kg,12,,A,0.004,0.012,2.616,SD,IFOG,GC-MS,MU,,0_2#36928,0,940467,64136233,3826520,637897,12599
Supplemental,,Germany,COMB,BFGG,Arkona Basin,SEA-006,SEA-006,OMIOW8,2596,OMIOW6,2596,OMIOW6,2008,18/06/2008,54.33916667,13.91166667,T~S~E,,0,0.02,I-MET,AL,SED20,D,g/kg,21.9,,A,0.004,,2.19,U2,IFOG,ICP-OES,MU,,0_2#36928,0,940899,64136803,3826520,637897,12599
Supplemental,,Germany,COMB,BFGG,Arkona Basin,SEA-006,SEA-006,OMIOW8,2596,OMIOW6,2596,OMIOW6,2008,18/06/2008,54.33916667,13.91166667,T~S~E,,0,0.02,I-MET,LI,SED20,D,mg/kg,31,,A,0.001,,3.1,U2,IFOG,ICP-OES,MU,,0_2#36928,0,940920,64136157,3826520,637897,12599
Supplemental,,Germany,COMB,BFGG,Arkona Basin,SEA-006,SEA-006,OMIOW8,2596,OMIOW6,2596,OMIOW6,2008,18/06/2008,54.33916667,13.91166667,T~S~E,,0,0.02,O-MAJ,CORG,SED20,D,g/kg,88.6,,A,0.001,,8.86,U2,IFOG,CNA,MU,,0_2#36928,0,940275,64136608,3826520,637897,12599
Supplemental,,Germany,COMB,BFGG,Bornholm Basin,28,GER-017,OMMVAW1,2596,OMIOW6,2596,OMIOW6,2008,11/09/2008,54.01666667,13.95833333,T~S~E,,0,0.02,O-MAJ,CORG,SED63,D,g/kg,248,,,,,,,LUNG,CNA,BUCK    ,,0_2,0,940577,64136642,3826481,637927,12599
