"country"	"mprog"	"helcom_subbasin"	"helcom_l3"	"helcom_l4"	"ices_ecoregion"	"ospar_region"	"ospar_subregion"	"is_amap_monitoring"	"is_helcom_monitoring"	"is_medpol_monitoring"	"is_ospar_monitoring"	"is_amap_area"	"is_helcom_area"	"is_ospar_area"	"rlabo"	"slabo"	"alabo"	"statn"	"myear"	"date"	"latitude"	"longitude"	"dephu"	"dephl"	"purpm"	"finfl"	"param"	"pargroup"	"matrx"	"basis"	"value"	"munit"	"detli"	"lmqnt"	"uncrt"	"metcu"	"qflag"	"vflag"	"metoa"	"metcx"	"metpt"	"metst"	"metps"	"metfp"	"smtyp"	"smpno"	"subno"	"dcflgs"	"tblanalysisid"	"tblparamid"	"tblsampleid"	"tblspotid"	"tbluploadid"	"subseries"
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"SEA-009"	"SEA-009"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"J56"	2007	"2007-05-16"	56.02833333	20.83333333	24				"PB"	"I-MET"	"WT"	"W"	1.33	"ug/l"		1.33			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-601/114SM"			58277	21288565	"318564"	66547	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"SEA-009"	"SEA-009"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"J56"	2007	"2007-05-16"	56.02833333	20.83333333	24				"CU"	"I-MET"	"WT"	"W"	4.83	"ug/l"		6.56			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-601/114SM"			58277	21288566	"318564"	66547	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"SEA-009"	"SEA-009"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"J56"	2007	"2007-05-16"	56.02833333	20.83333333	24				"CD"	"I-MET"	"WT"	"W"	0.08	"ug/l"		0.35			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-601/114SM"			58277	21288567	"318564"	66547	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"19"	"LIT-006"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"K22"	2007	"2007-05-17"	55.735	21.05	1				"HG"	"I-MET"	"WT"	"W"	0.04	"ug/l"		0.04			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-675/89SM"			58277	21288570	"318565"	66549	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"19"	"LIT-006"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"K22"	2007	"2007-05-17"	55.735	21.05	1				"PB"	"I-MET"	"WT"	"W"	1.33	"ug/l"		1.33			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-675/89SM"			58277	21288571	"318565"	66549	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"19"	"LIT-006"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"K22"	2007	"2007-05-17"	55.735	21.05	1				"CU"	"I-MET"	"WT"	"W"	4.83	"ug/l"		4.83			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-675/89SM"			58277	21288572	"318565"	66549	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"19"	"LIT-006"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"K22"	2007	"2007-05-17"	55.735	21.05	1				"CD"	"I-MET"	"WT"	"W"	0.08	"ug/l"		0.25			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-675/89SM"			58277	21288573	"318565"	66549	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"19"	"LIT-006"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"K22"	2007	"2007-05-17"	55.735	21.05	10				"HG"	"I-MET"	"WT"	"W"	0.04	"ug/l"		0.04			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-676/91SM"			58277	21288576	"318566"	66549	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"19"	"LIT-006"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"K22"	2007	"2007-05-17"	55.735	21.05	10				"PB"	"I-MET"	"WT"	"W"	1.33	"ug/l"		1.33			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-676/91SM"			58277	21288577	"318566"	66549	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"19"	"LIT-006"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"K22"	2007	"2007-05-17"	55.735	21.05	10				"CU"	"I-MET"	"WT"	"W"	4.83	"ug/l"		4.83			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-676/91SM"			58277	21288578	"318566"	66549	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"19"	"LIT-006"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"K22"	2007	"2007-05-17"	55.735	21.05	10				"CD"	"I-MET"	"WT"	"W"	0.08	"ug/l"		0.13			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-676/91SM"			58277	21288579	"318566"	66549	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"19"	"LIT-006"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"K22"	2007	"2007-05-17"	55.735	21.05	13				"HG"	"I-MET"	"WT"	"W"	0.04	"ug/l"		0.04			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-677/94SM"			58277	21288582	"318567"	66549	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"19"	"LIT-006"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"K22"	2007	"2007-05-17"	55.735	21.05	13				"PB"	"I-MET"	"WT"	"W"	1.33	"ug/l"		1.33			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-677/94SM"			58277	21288583	"318567"	66549	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"19"	"LIT-006"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"K22"	2007	"2007-05-17"	55.735	21.05	13				"CU"	"I-MET"	"WT"	"W"	4.83	"ug/l"		4.83			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-677/94SM"			58277	21288584	"318567"	66549	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"19"	"LIT-006"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"K22"	2007	"2007-05-17"	55.735	21.05	13				"CD"	"I-MET"	"WT"	"W"	0.08	"ug/l"		0.16			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-677/94SM"			58277	21288585	"318567"	66549	7551	
"Lithuania"	"COMB"	"Eastern Gotland Basin"	"SEA-009"	"SEA-009"	"Baltic Sea"			FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	"MRLT"	"MRLT"	"MRLT"	"J56"	2007	"2007-08-08"	56.02833333	20.83333333	1				"HG"	"I-MET"	"WT"	"W"	0.04	"ug/l"		0.04			"<~Q"		"GC-ECD"	"HX"	"NF"	"RF"	"GC"	"NON"	"NAN"	"07-990/104SM"			58277	21288624	"318574"	66550	7551	
