Indicator,GES_matrix,Country,MPROG,RLABO,HELCOM_subbasin,HELCOM_L3,HELCOM_L4,STATN,SD_StationCode,SD_StationName,SD_ReplacedBy_StationCode,SD_ReplacedBy_StationName,MYEAR,DATE,Latitude,Longitude,PURPM,FINFL,DEPHU,DEPHL,PARGROUP,PARAM,MATRX,MATRX_std,METPT,METPT_std,Filtered,BASIS,MUNIT,Value,QFLAG,VFLAG,DETLI,LMQNT,UNCRT,METCU,ALABO,METOA,SMTYP,DCFLGs,SMPNO,SUBNO,tblAnalysisID,tblParamID,tblSampleID,tblSpotID,tblUploadID
Metals,Primary,Lithuania,COMB,MRLT,Eastern Gotland Basin,SEA-009,SEA-009,64A2,11241,64A2,11241,64A2,2019,21/05/2019,55.80333333,20.71166667,T,,1,1,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.26,,,,0.2,0.0146,SD,MRLT,ICP-MS,NSK,,T-014-2019-PAV-273,,632356,54318600,2380474,483566,11444
Metals,Primary,Lithuania,COMB,MRLT,Eastern Gotland Basin,SEA-009,SEA-009,64A2,11241,64A2,11241,64A2,2019,27/08/2019,55.80333333,20.71166667,T,,1,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.1,Q,,,0.1,,,MRLT,ICP-MS,NSK,,T-014-2019-PAV-1015,,632356,54318246,2380436,483581,11444
Metals,Primary,Lithuania,COMB,MRLT,Eastern Gotland Basin,SEA-009,SEA-009,64A2,11241,64A2,11241,64A2,2019,27/08/2019,55.80333333,20.71166667,T,,1,1,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.2,Q,,,0.2,,,MRLT,ICP-MS,NSK,,T-014-2019-PAV-1015,,632356,54318630,2380436,483581,11444
Metals,Primary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Riga,14,EST-009,Matsalu2,11273,Matsalu2,11273,Matsalu2,2021,31/08/2021,58.758104,23.574003,T~S,,0,1,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,2,,,,0.1,24,%,EERC,ICP-MS,UNK,00-CONV-SF,ES21001027,P0000708525,898574,62754065,3623359,620331,12538
Metals,Primary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Riga,14,EST-009,Matsalu2,11273,Matsalu2,11273,Matsalu2,2021,31/08/2021,58.758104,23.574003,T~S,,0,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.03,,,,0.02,21,%,EERC,ICP-MS,UNK,00-CONV-SF,ES21001027,P0000708525,898574,62755121,3623359,620331,12538
PFOS,Secondary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Riga,14,EST-009,Matsalu2,11273,Matsalu2,11273,Matsalu2,2021,31/08/2021,58.758104,23.574003,T~S,,0,1,O-FL,PFOS,WT,WT,NF,NF,No,W,ug/l,0.00003,Q,,,3.00E-05,50,%,EERC,HPLC-MS,UNK,00-CONV-SF,ES21001027,P0000708525,898578,62753998,3623359,620331,12538
TBT and imposex,Secondary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Riga,14,EST-009,Matsalu2,11273,Matsalu2,11273,Matsalu2,2021,31/08/2021,58.758104,23.574003,T~S,,0,1,O-MET,TBSN+,WT,WT,NF,NF,No,W,ug/l,0.001,Q,,,0.001,50,%,EERC,GC-MS-MS,UNK,00-CONV-SF,ES21001027,P0000708525,898579,62753815,3623359,620331,12538
PFOS,Secondary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-005,T36,11817,T36,11817,T36,2021,14/07/2021,59.508817,24.501193,T~S,,0,1,O-FL,PFOS,WT,WT,NF,NF,No,W,ug/l,0.00003,Q,,,3.00E-05,50,%,EERC,HPLC-MS,UNK,00-CONV-SF,ES21000673,P0000708519,898578,62753999,3623357,620328,12538
TBT and imposex,Secondary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-005,T36,11817,T36,11817,T36,2021,14/07/2021,59.508817,24.501193,T~S,,0,1,O-MET,TBSN+,WT,WT,NF,NF,No,W,ug/l,0.001,Q,,,0.001,50,%,EERC,GC-MS-MS,UNK,00-CONV-SF,ES21000673,P0000708519,898579,62753816,3623357,620328,12538
Metals,Primary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-005,T36,11817,T36,11817,T36,2021,14/07/2021,59.508817,24.501193,T~S,,0,1,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.55,,,,0.1,24,%,EERC,ICP-MS,UNK,00-CONV-SF,ES21000673,P0000708519,898574,62754066,3623357,620328,12538
Metals,Primary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-005,T36,11817,T36,11817,T36,2021,14/07/2021,59.508817,24.501193,T~S,,0,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.06,,,,0.02,21,%,EERC,ICP-MS,UNK,00-CONV-SF,ES21000673,P0000708519,898574,62755122,3623357,620328,12538
Metals,Primary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-005,T36,11817,T36,11817,T36,2019,12/08/2019,59.50882,24.5011898,T~S,,0,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,Q,,,0.02,21,%,EERC,ICP-MS,UNK,00-CONV-SF,P0000580679,1,895577,62714497,3621517,619703,12519
Metals,Primary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-005,T36,11817,T36,11817,T36,2019,12/08/2019,59.50882,24.5011898,T~S,,0,1,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.12,,,,0.1,16,%,EERC,ICP-MS,UNK,00-CONV-SF,P0000580679,1,895577,62713306,3621517,619703,12519
TBT and imposex,Secondary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-005,T36,11817,T36,11817,T36,2019,12/08/2019,59.50882,24.5011898,T~S,,0,1,O-MET,TBSN+,WT,WT,NF,NF,No,W,ug/l,0.001,Q,,,0.001,50,%,EERC,GC-MS-MS,UNK,00-CONV-SF,P0000580679,1,895574,62713038,3621517,619703,12519
PFOS,Secondary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-005,T36,11817,T36,11817,T36,2019,12/08/2019,59.50882,24.5011898,T~S,,0,1,O-FL,PFOS,WT,WT,NF,NF,No,W,ug/l,0.000031,Q,,,3.10E-05,50,%,EERC,HPLC-MS,UNK,00-CONV-SF,P0000580679,1,895576,62713236,3621517,619703,12519
Metals,Primary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-005,2,12208,2_ML,12208,2_ML,2019,12/08/2019,59.5391996,24.6864085,T~S,,0,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,Q,,,0.02,21,%,EERC,ICP-MS,UNK,00-CONV-SF,P0000580673,1,895577,62714498,3621519,619704,12519
Metals,Primary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-005,2,12208,2_ML,12208,2_ML,2019,12/08/2019,59.5391996,24.6864085,T~S,,0,1,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.12,,,,0.1,16,%,EERC,ICP-MS,UNK,00-CONV-SF,P0000580673,1,895577,62713307,3621519,619704,12519
PFOS,Secondary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-005,2,12208,2_ML,12208,2_ML,2019,12/08/2019,59.5391996,24.6864085,T~S,,0,1,O-FL,PFOS,WT,WT,NF,NF,No,W,ug/l,0.000031,Q,,,3.10E-05,50,%,EERC,HPLC-MS,UNK,00-CONV-SF,P0000580673,1,895576,62713225,3621519,619704,12519
TBT and imposex,Secondary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-005,2,12208,2_ML,12208,2_ML,2019,12/08/2019,59.5391996,24.6864085,T~S,,0,1,O-MET,TBSN+,WT,WT,NF,NF,No,W,ug/l,0.001,Q,,,0.001,50,%,EERC,GC-MS-MS,UNK,00-CONV-SF,P0000580673,1,895574,62713027,3621519,619704,12519
PFOS,Secondary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-005,2,12208,2_ML,12208,2_ML,2017,19/09/2017,59.5392,24.686408,T~S,,0,1,O-FL,PFOS,WT,WT,NF,NF,No,W,ug/l,0.004,<,,,,50,%,EERC,HPLC-MS,UNK,00-CONV-SF,P0000312406,1,895551,62708860,3621454,619676,12516
Metals,Primary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-005,2,12208,2_ML,12208,2_ML,2017,19/09/2017,59.5392,24.686408,T~S,,0,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.16,,,,,22,%,EERC,ICP-MS,UNK,00-CONV-SF,P0000312406,1,895546,62708553,3621454,619676,12516
Metals,Primary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-005,2,12208,2_ML,12208,2_ML,2017,19/09/2017,59.5392,24.686408,T~S,,0,1,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,5.6,,,,,14,%,EERC,ICP-MS,UNK,00-CONV-SF,P0000312406,1,895546,62708820,3621454,619676,12516
Metals,Primary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-005,2,12208,2_ML,12208,2_ML,2017,12/10/2017,59.5392,24.686408,T~S,,0,1,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.1,<,,,,14,%,EERC,ICP-MS,UNK,00-CONV-SF,P0000312411,1,895546,62708817,3621460,619684,12516
Metals,Primary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-005,2,12208,2_ML,12208,2_ML,2017,12/10/2017,59.5392,24.686408,T~S,,0,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,<,,,,22,%,EERC,ICP-MS,UNK,00-CONV-SF,P0000312411,1,895546,62708550,3621460,619684,12516
Metals,Primary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-005,2,12208,2_ML,12208,2_ML,2021,13/07/2021,59.539204,24.686405,T~S,,0,1,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.52,,,,0.1,24,%,EERC,ICP-MS,UNK,00-CONV-SF,ES21000671,P0000708521,898574,62754064,3623355,620326,12538
Metals,Primary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-005,2,12208,2_ML,12208,2_ML,2021,13/07/2021,59.539204,24.686405,T~S,,0,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.04,,,,0.02,21,%,EERC,ICP-MS,UNK,00-CONV-SF,ES21000671,P0000708521,898574,62755119,3623355,620326,12538
PFOS,Secondary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-005,2,12208,2_ML,12208,2_ML,2021,13/07/2021,59.539204,24.686405,T~S,,0,1,O-FL,PFOS,WT,WT,NF,NF,No,W,ug/l,0.00003,Q,,,3.00E-05,50,%,EERC,HPLC-MS,UNK,00-CONV-SF,ES21000671,P0000708521,898578,62753989,3623355,620326,12538
TBT and imposex,Secondary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-005,2,12208,2_ML,12208,2_ML,2021,13/07/2021,59.539204,24.686405,T~S,,0,1,O-MET,TBSN+,WT,WT,NF,NF,No,W,ug/l,0.001,Q,,,0.001,50,%,EERC,GC-MS-MS,UNK,00-CONV-SF,ES21000671,P0000708521,898579,62753825,3623355,620326,12538
TBT and imposex,Secondary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Riga,14,EST-013,AUDF,12896,AUDF,12896,AUDF,2019,15/10/2019,58.307299,24.352499,T~S,,0,1,O-MET,TBSN+,WT,WT,NF,NF,No,W,ug/l,0.001,Q,,,0.001,50,%,EERC,GC-MS-MS,UNK,00-CONV-SF,P0000580681,1,895574,62713033,3621511,619707,12519
PFOS,Secondary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Riga,14,EST-013,AUDF,12896,AUDF,12896,AUDF,2019,15/10/2019,58.307299,24.352499,T~S,,0,1,O-FL,PFOS,WT,WT,NF,NF,No,W,ug/l,0.000031,Q,,,3.10E-05,50,%,EERC,HPLC-MS,UNK,00-CONV-SF,P0000580681,1,895576,62713232,3621511,619707,12519
Metals,Primary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Riga,14,EST-013,AUDF,12896,AUDF,12896,AUDF,2019,15/10/2019,58.307299,24.352499,T~S,,0,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.02,Q,,,0.02,21,%,EERC,ICP-MS,UNK,00-CONV-SF,P0000580681,1,895577,62714502,3621511,619707,12519
Metals,Primary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Riga,14,EST-013,AUDF,12896,AUDF,12896,AUDF,2019,15/10/2019,58.307299,24.352499,T~S,,0,1,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.11,,,,0.1,16,%,EERC,ICP-MS,UNK,00-CONV-SF,P0000580681,1,895577,62713299,3621511,619707,12519
TBT and imposex,Secondary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-002,RK24,13241,RK24,13241,RK24,2020,14/07/2020,59.655478,25.964072,T~S,,0,1,O-MET,TBSN+,WT,WT,NF,NF,No,W,ug/l,0.001,Q,,,0.001,50,%,EERC,GC-MS,UNK,00-CONV-SF,1,P0000612006,774714,58345867,2960364,553407,11866
PFOS,Secondary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-002,RK24,13241,RK24,13241,RK24,2020,14/07/2020,59.655478,25.964072,T~S,,0,1,O-FL,PFOS,WT,WT,NF,NF,No,W,ug/l,0.00003,Q,,,3.00E-05,50,%,EERC,HPLC-MS,UNK,00-CONV-SF,1,P0000612006,774716,58345758,2960364,553407,11866
Metals,Primary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-002,RK24,13241,RK24,13241,RK24,2020,14/07/2020,59.655478,25.964072,T~S,,0,1,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.03,,,,0.02,21,%,EERC,ICP-MS,UNK,00-CONV-SF,1,P0000612006,774717,58345049,2960364,553407,11866
Metals,Primary,Estonia,NATL~COMB~WFD~MSFD-D8,ESEA,Gulf of Finland,12,EST-002,RK24,13241,RK24,13241,RK24,2020,14/07/2020,59.655478,25.964072,T~S,,0,1,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.1,Q,,,0.1,24,%,EERC,ICP-MS,UNK,00-CONV-SF,1,P0000612006,774717,58345717,2960364,553407,11866
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-001,OMMVWB1,2072,OMMVWB1,2072,OMMVWB1,2009,18/02/2009,53.90833333,11.44166667,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.00001867,<,,0.019,0.056,2.58E-06,U2,LUNG,ICP-MS,WAT,,1,1,787049,58613407,2976965,558984,11934
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-001,OMMVWB1,2072,OMMVWB1,2072,OMMVWB1,2009,22/04/2009,53.90833333,11.44166667,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0000839,,,0.019,0.058,1.26E-05,U2,LUNG,ICP-MS,WAT,,1,1,787050,58636359,2975636,558985,11934
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-001,OMMVWB1,2072,OMMVWB1,2072,OMMVWB1,2009,18/02/2009,53.90833333,11.44166667,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0001683,,,0.019,0.058,2.52E-05,U2,LUNG,ICP-MS,WAT,,1,1,787050,58637838,2976965,558984,11934
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-001,OMMVWB1,2072,OMMVWB1,2072,OMMVWB1,2009,22/04/2009,53.90833333,11.44166667,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.00001867,<,,0.019,0.056,2.58E-06,U2,LUNG,ICP-MS,WAT,,1,1,787049,58614151,2975636,558985,11934
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-001,OMMVWB1,2072,OMMVWB1,2072,OMMVWB1,2009,15/07/2009,53.90833333,11.44166667,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0002416,,,0.019,0.058,3.62E-05,U2,LUNG,ICP-MS,WAT,,1,1,787050,58636257,2973637,558987,11934
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-001,OMMVWB1,2072,OMMVWB1,2072,OMMVWB1,2009,21/01/2009,53.90833333,11.44166667,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.00001867,<,,0.019,0.056,2.58E-06,U2,LUNG,ICP-MS,WAT,,1,1,787049,58613586,2978399,558983,11934
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-001,OMMVWB1,2072,OMMVWB1,2072,OMMVWB1,2009,11/06/2009,53.90833333,11.44166667,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0002066,,,0.019,0.058,3.10E-05,U2,LUNG,ICP-MS,WAT,,1,1,787050,58638157,2973436,558986,11934
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-001,OMMVWB1,2072,OMMVWB1,2072,OMMVWB1,2009,20/08/2009,53.90833333,11.44166667,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.00001867,<,,0.019,0.058,2.80E-06,U2,LUNG,ICP-MS,WAT,,1,1,787050,58637847,2974067,558988,11934
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-001,OMMVWB1,2072,OMMVWB1,2072,OMMVWB1,2009,21/01/2009,53.90833333,11.44166667,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0001024,,,0.019,0.058,1.54E-05,U2,LUNG,ICP-MS,WAT,,1,1,787050,58638139,2978399,558983,11934
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-002,OMMVWB3,2073,OMMVWB3,2073,OMMVWB3,2013,03/07/2013,53.94833333,11.40666667,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.092,<,,0.028,0.092,0.039836,U2,LUNG,ICP-MS,WAT,,1,1,787566,58679285,2987103,561196,11935
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-002,OMMVWB3,2073,OMMVWB3,2073,OMMVWB3,2013,04/04/2013,53.94833333,11.40666667,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.092,<,,0.028,0.092,0.039836,U2,LUNG,ICP-MS,WAT,,1,1,787566,58680846,2996850,561187,11935
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-002,OMMVWB3,2073,OMMVWB3,2073,OMMVWB3,2013,19/06/2013,53.94833333,11.40666667,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.092,<,,0.028,0.092,0.039836,U2,LUNG,ICP-MS,WAT,,1,1,787566,58678266,2986945,561193,11935
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-002,OMMVWB3,2073,OMMVWB3,2073,OMMVWB3,2014,04/06/2014,53.94833333,11.40666667,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.084,<,,0.028,0.084,0.036372,U2,LUNG,ICP-MS,WAT,,1,1,771379,58030253,2953086,549520,11817
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-002,OMMVWB3,2073,OMMVWB3,2073,OMMVWB3,2014,27/02/2014,53.94833333,11.40666667,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.873,,,0.009,0.028,0.085554,U2,LUNG,ICP-MS,WAT,,1,1,771378,58047579,2954717,549517,11817
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-002,OMMVWB3,2073,OMMVWB3,2073,OMMVWB3,2014,17/07/2014,53.94833333,11.40666667,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.084,<,,0.028,0.084,0.036372,U2,LUNG,ICP-MS,WAT,,1,1,771379,58030256,2952856,549523,11817
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-002,OMMVWB3,2073,OMMVWB3,2073,OMMVWB3,2014,17/07/2014,53.94833333,11.40666667,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,1.168,,,0.009,0.028,0.114464,U2,LUNG,ICP-MS,WAT,,1,1,771378,58047207,2952856,549523,11817
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-002,OMMVWB3,2073,OMMVWB3,2073,OMMVWB3,2014,23/10/2014,53.94833333,11.40666667,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.084,<,,0.028,0.084,0.036372,U2,LUNG,ICP-MS,WAT,,1,1,771379,58028857,2950559,549529,11817
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-002,OMMVWB3,2073,OMMVWB3,2073,OMMVWB3,2014,23/10/2014,53.94833333,11.40666667,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,2.492,,,0.009,0.028,0.244216,U2,LUNG,ICP-MS,WAT,,1,1,771378,58047617,2950559,549529,11817
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-002,OMMVWB3,2073,OMMVWB3,2073,OMMVWB3,2014,04/06/2014,53.94833333,11.40666667,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,1.224,,,0.009,0.028,0.119952,U2,LUNG,ICP-MS,WAT,,1,1,771378,58047203,2953086,549520,11817
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-002,OMMVWB3,2073,OMMVWB3,2073,OMMVWB3,2014,10/09/2014,53.94833333,11.40666667,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.084,<,,0.028,0.084,0.036372,U2,LUNG,ICP-MS,WAT,,1,1,771379,58028853,2950743,549526,11817
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-002,OMMVWB3,2073,OMMVWB3,2073,OMMVWB3,2014,10/09/2014,53.94833333,11.40666667,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,1.237,,,0.009,0.028,0.121226,U2,LUNG,ICP-MS,WAT,,1,1,771378,58047613,2950743,549526,11817
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-002,OMMVWB3,2073,OMMVWB3,2073,OMMVWB3,2014,10/11/2014,53.94833333,11.40666667,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.084,<,,0.028,0.084,0.036372,U2,LUNG,ICP-MS,WAT,,1,1,771379,58028868,2949211,549532,11817
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-002,OMMVWB3,2073,OMMVWB3,2073,OMMVWB3,2014,10/11/2014,53.94833333,11.40666667,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,1.817,,,0.009,0.028,0.178066,U2,LUNG,ICP-MS,WAT,,1,1,771378,58047644,2949211,549532,11817
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-002,OMMVWB3,2073,OMMVWB3,2073,OMMVWB3,2014,27/02/2014,53.94833333,11.40666667,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.084,<,,0.028,0.084,0.036372,U2,LUNG,ICP-MS,WAT,,1,1,771379,58028831,2954717,549517,11817
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-002,OMMVWB3,2073,OMMVWB3,2073,OMMVWB3,2010,18/03/2010,53.94833333,11.40666667,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0167,<,,0.015,0.044,0.0014195,U2,LUNG,ICP-MS,WAT,,1,1,841844,59687977,3270892,579294,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-002,OMMVWB3,2073,OMMVWB3,2073,OMMVWB3,2010,16/06/2010,53.94833333,11.40666667,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0167,<,,0.013,0.038,0.0027722,U2,LUNG,ICP-MS,WAT,,1,1,841843,59722141,3270276,579300,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-002,OMMVWB3,2073,OMMVWB3,2073,OMMVWB3,2010,17/11/2010,53.94833333,11.40666667,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0167,<,,0.015,0.044,0.0014195,U2,LUNG,ICP-MS,WAT,,1,1,841844,59688358,3274314,579308,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-002,OMMVWB3,2073,OMMVWB3,2073,OMMVWB3,2010,16/06/2010,53.94833333,11.40666667,T~S~E,,1,,I-MET,CD,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.0167,<,,0.015,0.044,0.0014195,U2,LUNG,ICP-MS,WAT,,1,1,841844,59687973,3270276,579300,11982
Metals,Primary,Germany,COMB,BFGG,Bay of Mecklenburg,32,GER-002,OMMVWB3,2073,OMMVWB3,2073,OMMVWB3,2010,20/10/2010,53.94833333,11.40666667,T~S~E,,1,,I-MET,PB,WT,WT,FM-CA-0.45,FM-CA-0.45,Yes,W,ug/l,0.5487,,,0.013,0.038,0.0910842,U2,LUNG,ICP-MS,WAT,,1,1,841843,59717315,3263079,579305,11982
