country,station_code,station_name,year,species,sex,determinand,matrix,basis,value,unit,censoring,limit_detection,limit_quantification,uncertainty,unit_uncertainty,sample,subseries,source
Canada,A10,GSL-West Basin,1993,Salvelinus namaycush,X,HG,MU,W,0.329,ug/g,,,,,,A14670,,Evans_ECCC
Canada,A10,GSL-West Basin,1993,Salvelinus namaycush,X,HG,MU,W,0.092,ug/g,,,,,,A14671,,Evans_ECCC
Canada,A10,GSL-West Basin,1999,Salvelinus namaycush,X,HG,MU,W,0.097,ug/g,,,,,,A14672,,Evans_ECCC
Canada,A10,GSL-West Basin,1999,Salvelinus namaycush,X,HG,MU,W,0.123,ug/g,,,,,,A14673,,Evans_ECCC
Canada,A10,GSL-West Basin,1999,Salvelinus namaycush,X,HG,MU,W,0.113,ug/g,,,,,,A14674,,Evans_ECCC
Canada,A10,GSL-West Basin,1999,Salvelinus namaycush,X,HG,MU,W,0.093,ug/g,,,,,,A14675,,Evans_ECCC
Canada,A10,GSL-West Basin,1999,Salvelinus namaycush,X,HG,MU,W,0.096,ug/g,,,,,,A14676,,Evans_ECCC
Canada,A10,GSL-West Basin,1999,Salvelinus namaycush,X,HG,MU,W,0.112,ug/g,,,,,,A14677,,Evans_ECCC
Canada,A10,GSL-West Basin,1999,Salvelinus namaycush,X,HG,MU,W,0.141,ug/g,,,,,,A14678,,Evans_ECCC
Canada,A10,GSL-West Basin,1999,Salvelinus namaycush,X,HG,MU,W,0.096,ug/g,,,,,,A14679,,Evans_ECCC
Canada,A10,GSL-West Basin,1999,Salvelinus namaycush,X,HG,MU,W,0.104,ug/g,,,,,,A14680,,Evans_ECCC
Canada,A10,GSL-West Basin,2000,Salvelinus namaycush,X,HG,MU,W,0.137,ug/g,,,,,,A14681,,Evans_ECCC
Canada,A10,GSL-West Basin,2000,Salvelinus namaycush,X,HG,MU,W,0.226,ug/g,,,,,,A14682,,Evans_ECCC
Canada,A10,GSL-West Basin,2000,Salvelinus namaycush,X,HG,MU,W,0.22,ug/g,,,,,,A14683,,Evans_ECCC
Canada,A10,GSL-West Basin,2000,Salvelinus namaycush,X,HG,MU,W,0.235,ug/g,,,,,,A14684,,Evans_ECCC
Canada,A10,GSL-West Basin,2000,Salvelinus namaycush,X,HG,MU,W,0.228,ug/g,,,,,,A14685,,Evans_ECCC
Canada,A10,GSL-West Basin,2000,Salvelinus namaycush,X,HG,MU,W,0.405,ug/g,,,,,,A14686,,Evans_ECCC
Canada,A10,GSL-West Basin,2000,Salvelinus namaycush,X,HG,MU,W,0.21,ug/g,,,,,,A14687,,Evans_ECCC
Canada,A10,GSL-West Basin,2000,Salvelinus namaycush,X,HG,MU,W,0.158,ug/g,,,,,,A14688,,Evans_ECCC
Canada,A10,GSL-West Basin,2000,Salvelinus namaycush,X,HG,MU,W,0.226,ug/g,,,,,,A14689,,Evans_ECCC
Canada,A10,GSL-West Basin,2000,Salvelinus namaycush,X,HG,MU,W,0.263,ug/g,,,,,,A14690,,Evans_ECCC
Canada,A10,GSL-West Basin,2001,Salvelinus namaycush,X,HG,MU,W,0.165,ug/g,,,,,,A14691,,Evans_ECCC
Canada,A10,GSL-West Basin,2001,Salvelinus namaycush,X,HG,MU,W,0.135,ug/g,,,,,,A14692,,Evans_ECCC
Canada,A10,GSL-West Basin,2001,Salvelinus namaycush,X,HG,MU,W,0.252,ug/g,,,,,,A14693,,Evans_ECCC
Canada,A10,GSL-West Basin,2001,Salvelinus namaycush,X,HG,MU,W,0.405,ug/g,,,,,,A14694,,Evans_ECCC
Canada,A10,GSL-West Basin,2001,Salvelinus namaycush,X,HG,MU,W,0.134,ug/g,,,,,,A14695,,Evans_ECCC
Canada,A10,GSL-West Basin,2001,Salvelinus namaycush,X,HG,MU,W,0.181,ug/g,,,,,,A14696,,Evans_ECCC
Canada,A10,GSL-West Basin,2001,Salvelinus namaycush,X,HG,MU,W,0.17,ug/g,,,,,,A14697,,Evans_ECCC
Canada,A10,GSL-West Basin,2001,Salvelinus namaycush,X,HG,MU,W,0.234,ug/g,,,,,,A14698,,Evans_ECCC
Canada,A10,GSL-West Basin,2001,Salvelinus namaycush,X,HG,MU,W,0.077,ug/g,,,,,,A14699,,Evans_ECCC
Canada,A10,GSL-West Basin,2001,Salvelinus namaycush,X,HG,MU,W,0.206,ug/g,,,,,,A14700,,Evans_ECCC
Canada,A10,GSL-West Basin,2002,Salvelinus namaycush,X,HG,MU,W,0.203,ug/g,,,,,,A14701,,Evans_ECCC
Canada,A10,GSL-West Basin,2002,Salvelinus namaycush,X,HG,MU,W,0.137,ug/g,,,,,,A14702,,Evans_ECCC
Canada,A10,GSL-West Basin,2002,Salvelinus namaycush,X,HG,MU,W,0.12,ug/g,,,,,,A14703,,Evans_ECCC
Canada,A10,GSL-West Basin,2002,Salvelinus namaycush,X,HG,MU,W,0.198,ug/g,,,,,,A14704,,Evans_ECCC
Canada,A10,GSL-West Basin,2002,Salvelinus namaycush,X,HG,MU,W,0.167,ug/g,,,,,,A14705,,Evans_ECCC
Canada,A10,GSL-West Basin,2002,Salvelinus namaycush,X,HG,MU,W,0.136,ug/g,,,,,,A14706,,Evans_ECCC
Canada,A10,GSL-West Basin,2002,Salvelinus namaycush,X,HG,MU,W,0.147,ug/g,,,,,,A14707,,Evans_ECCC
Canada,A10,GSL-West Basin,2002,Salvelinus namaycush,X,HG,MU,W,0.193,ug/g,,,,,,A14708,,Evans_ECCC
Canada,A10,GSL-West Basin,2002,Salvelinus namaycush,X,HG,MU,W,0.131,ug/g,,,,,,A14709,,Evans_ECCC
Canada,A10,GSL-West Basin,2002,Salvelinus namaycush,X,HG,MU,W,0.134,ug/g,,,,,,A14710,,Evans_ECCC
Canada,A10,GSL-West Basin,2004,Salvelinus namaycush,X,HG,MU,W,0.108,ug/g,,,,,,A14711,,Evans_ECCC
Canada,A10,GSL-West Basin,2004,Salvelinus namaycush,X,HG,MU,W,0.172,ug/g,,,,,,A14712,,Evans_ECCC
Canada,A10,GSL-West Basin,2004,Salvelinus namaycush,X,HG,MU,W,0.201,ug/g,,,,,,A14713,,Evans_ECCC
Canada,A10,GSL-West Basin,2004,Salvelinus namaycush,X,HG,MU,W,0.303,ug/g,,,,,,A14714,,Evans_ECCC
Canada,A10,GSL-West Basin,2004,Salvelinus namaycush,X,HG,MU,W,0.099,ug/g,,,,,,A14715,,Evans_ECCC
Canada,A10,GSL-West Basin,2004,Salvelinus namaycush,X,HG,MU,W,0.11,ug/g,,,,,,A14716,,Evans_ECCC
Canada,A10,GSL-West Basin,2004,Salvelinus namaycush,X,HG,MU,W,0.36,ug/g,,,,,,A14717,,Evans_ECCC
Canada,A10,GSL-West Basin,2004,Salvelinus namaycush,X,HG,MU,W,0.096,ug/g,,,,,,A14718,,Evans_ECCC
Canada,A10,GSL-West Basin,2004,Salvelinus namaycush,X,HG,MU,W,0.106,ug/g,,,,,,A14719,,Evans_ECCC
Canada,A10,GSL-West Basin,2004,Salvelinus namaycush,X,HG,MU,W,0.108,ug/g,,,,,,A14720,,Evans_ECCC
Canada,A10,GSL-West Basin,2005,Salvelinus namaycush,X,HG,MU,W,0.129,ug/g,,,,,,A14721,,Evans_ECCC
Canada,A10,GSL-West Basin,2005,Salvelinus namaycush,X,HG,MU,W,0.096,ug/g,,,,,,A14722,,Evans_ECCC
Canada,A10,GSL-West Basin,2005,Salvelinus namaycush,X,HG,MU,W,0.115,ug/g,,,,,,A14723,,Evans_ECCC
Canada,A10,GSL-West Basin,2005,Salvelinus namaycush,X,HG,MU,W,0.128,ug/g,,,,,,A14724,,Evans_ECCC
Canada,A10,GSL-West Basin,2005,Salvelinus namaycush,X,HG,MU,W,0.108,ug/g,,,,,,A14725,,Evans_ECCC
Canada,A10,GSL-West Basin,2005,Salvelinus namaycush,X,HG,MU,W,0.123,ug/g,,,,,,A14726,,Evans_ECCC
Canada,A10,GSL-West Basin,2005,Salvelinus namaycush,X,HG,MU,W,0.203,ug/g,,,,,,A14727,,Evans_ECCC
Canada,A10,GSL-West Basin,2005,Salvelinus namaycush,X,HG,MU,W,0.334,ug/g,,,,,,A14728,,Evans_ECCC
Canada,A10,GSL-West Basin,2005,Salvelinus namaycush,X,HG,MU,W,0.281,ug/g,,,,,,A14729,,Evans_ECCC
Canada,A10,GSL-West Basin,2005,Salvelinus namaycush,X,HG,MU,W,0.281,ug/g,,,,,,A14730,,Evans_ECCC
Canada,A10,GSL-West Basin,2006,Salvelinus namaycush,X,HG,MU,W,0.156,ug/g,,,,,,A14731,,Evans_ECCC
Canada,A10,GSL-West Basin,2006,Salvelinus namaycush,X,HG,MU,W,0.211,ug/g,,,,,,A14732,,Evans_ECCC
Canada,A10,GSL-West Basin,2006,Salvelinus namaycush,X,HG,MU,W,0.184,ug/g,,,,,,A14733,,Evans_ECCC
Canada,A10,GSL-West Basin,2006,Salvelinus namaycush,X,HG,MU,W,0.113,ug/g,,,,,,A14734,,Evans_ECCC
Canada,A10,GSL-West Basin,2006,Salvelinus namaycush,X,HG,MU,W,0.144,ug/g,,,,,,A14735,,Evans_ECCC
Canada,A10,GSL-West Basin,2006,Salvelinus namaycush,X,HG,MU,W,0.205,ug/g,,,,,,A14736,,Evans_ECCC
Canada,A10,GSL-West Basin,2006,Salvelinus namaycush,X,HG,MU,W,0.258,ug/g,,,,,,A14737,,Evans_ECCC
Canada,A10,GSL-West Basin,2006,Salvelinus namaycush,X,HG,MU,W,0.191,ug/g,,,,,,A14738,,Evans_ECCC
Canada,A10,GSL-West Basin,2006,Salvelinus namaycush,X,HG,MU,W,0.098,ug/g,,,,,,A14739,,Evans_ECCC
Canada,A10,GSL-West Basin,2006,Salvelinus namaycush,X,HG,MU,W,0.505,ug/g,,,,,,A14740,,Evans_ECCC
Canada,A10,GSL-West Basin,2007,Salvelinus namaycush,X,HG,MU,W,0.282,ug/g,,,,,,A14741,,Evans_ECCC
Canada,A10,GSL-West Basin,2007,Salvelinus namaycush,X,HG,MU,W,0.148,ug/g,,,,,,A14742,,Evans_ECCC
Canada,A10,GSL-West Basin,2007,Salvelinus namaycush,X,HG,MU,W,0.113,ug/g,,,,,,A14743,,Evans_ECCC
Canada,A10,GSL-West Basin,2007,Salvelinus namaycush,X,HG,MU,W,0.228,ug/g,,,,,,A14744,,Evans_ECCC
Canada,A10,GSL-West Basin,2007,Salvelinus namaycush,X,HG,MU,W,0.237,ug/g,,,,,,A14745,,Evans_ECCC
Canada,A10,GSL-West Basin,2007,Salvelinus namaycush,X,HG,MU,W,0.135,ug/g,,,,,,A14746,,Evans_ECCC
Canada,A10,GSL-West Basin,2007,Salvelinus namaycush,X,HG,MU,W,0.354,ug/g,,,,,,A14747,,Evans_ECCC
Canada,A10,GSL-West Basin,2007,Salvelinus namaycush,X,HG,MU,W,0.225,ug/g,,,,,,A14748,,Evans_ECCC
Canada,A10,GSL-West Basin,2007,Salvelinus namaycush,X,HG,MU,W,0.18,ug/g,,,,,,A14749,,Evans_ECCC
Canada,A10,GSL-West Basin,2007,Salvelinus namaycush,X,HG,MU,W,0.168,ug/g,,,,,,A14750,,Evans_ECCC
Canada,A10,GSL-West Basin,2008,Salvelinus namaycush,X,HG,MU,W,0.481,ug/g,,,,,,A14751,,Evans_ECCC
Canada,A10,GSL-West Basin,2008,Salvelinus namaycush,X,HG,MU,W,0.241,ug/g,,,,,,A14752,,Evans_ECCC
Canada,A10,GSL-West Basin,2008,Salvelinus namaycush,X,HG,MU,W,0.175,ug/g,,,,,,A14753,,Evans_ECCC
Canada,A10,GSL-West Basin,2008,Salvelinus namaycush,X,HG,MU,W,0.294,ug/g,,,,,,A14754,,Evans_ECCC
Canada,A10,GSL-West Basin,2008,Salvelinus namaycush,X,HG,MU,W,0.386,ug/g,,,,,,A14755,,Evans_ECCC
Canada,A10,GSL-West Basin,2008,Salvelinus namaycush,X,HG,MU,W,0.191,ug/g,,,,,,A14756,,Evans_ECCC
Canada,A10,GSL-West Basin,2008,Salvelinus namaycush,X,HG,MU,W,0.243,ug/g,,,,,,A14757,,Evans_ECCC
Canada,A10,GSL-West Basin,2008,Salvelinus namaycush,X,HG,MU,W,0.335,ug/g,,,,,,A14758,,Evans_ECCC
Canada,A10,GSL-West Basin,2008,Salvelinus namaycush,X,HG,MU,W,0.202,ug/g,,,,,,A14759,,Evans_ECCC
Canada,A10,GSL-West Basin,2008,Salvelinus namaycush,X,HG,MU,W,0.142,ug/g,,,,,,A14760,,Evans_ECCC
Canada,A10,GSL-West Basin,2009,Salvelinus namaycush,X,HG,MU,W,0.18,ug/g,,,,,,A14761,,Evans_ECCC
Canada,A10,GSL-West Basin,2009,Salvelinus namaycush,X,HG,MU,W,0.225,ug/g,,,,,,A14762,,Evans_ECCC
Canada,A10,GSL-West Basin,2009,Salvelinus namaycush,X,HG,MU,W,0.408,ug/g,,,,,,A14763,,Evans_ECCC
Canada,A10,GSL-West Basin,2009,Salvelinus namaycush,X,HG,MU,W,0.213,ug/g,,,,,,A14764,,Evans_ECCC
Canada,A10,GSL-West Basin,2009,Salvelinus namaycush,X,HG,MU,W,0.123,ug/g,,,,,,A14765,,Evans_ECCC
Canada,A10,GSL-West Basin,2009,Salvelinus namaycush,X,HG,MU,W,0.187,ug/g,,,,,,A14766,,Evans_ECCC
Canada,A10,GSL-West Basin,2009,Salvelinus namaycush,X,HG,MU,W,0.188,ug/g,,,,,,A14767,,Evans_ECCC
Canada,A10,GSL-West Basin,2009,Salvelinus namaycush,X,HG,MU,W,0.148,ug/g,,,,,,A14768,,Evans_ECCC
Canada,A10,GSL-West Basin,2009,Salvelinus namaycush,X,HG,MU,W,0.349,ug/g,,,,,,A14769,,Evans_ECCC
Canada,A10,GSL-West Basin,2009,Salvelinus namaycush,X,HG,MU,W,0.197,ug/g,,,,,,A14770,,Evans_ECCC
Canada,A10,GSL-West Basin,2010,Salvelinus namaycush,X,HG,MU,W,0.18,ug/g,,,,,,A14771,,Evans_ECCC
Canada,A10,GSL-West Basin,2010,Salvelinus namaycush,X,HG,MU,W,0.163,ug/g,,,,,,A14772,,Evans_ECCC
Canada,A10,GSL-West Basin,2010,Salvelinus namaycush,X,HG,MU,W,0.173,ug/g,,,,,,A14773,,Evans_ECCC
Canada,A10,GSL-West Basin,2010,Salvelinus namaycush,X,HG,MU,W,0.151,ug/g,,,,,,A14774,,Evans_ECCC
Canada,A10,GSL-West Basin,2010,Salvelinus namaycush,X,HG,MU,W,0.146,ug/g,,,,,,A14775,,Evans_ECCC
Canada,A10,GSL-West Basin,2010,Salvelinus namaycush,X,HG,MU,W,0.226,ug/g,,,,,,A14776,,Evans_ECCC
Canada,A10,GSL-West Basin,2010,Salvelinus namaycush,X,HG,MU,W,0.203,ug/g,,,,,,A14777,,Evans_ECCC
Canada,A10,GSL-West Basin,2010,Salvelinus namaycush,X,HG,MU,W,0.286,ug/g,,,,,,A14778,,Evans_ECCC
Canada,A10,GSL-West Basin,2010,Salvelinus namaycush,X,HG,MU,W,0.153,ug/g,,,,,,A14779,,Evans_ECCC
Canada,A10,GSL-West Basin,2010,Salvelinus namaycush,X,HG,MU,W,0.145,ug/g,,,,,,A14780,,Evans_ECCC
Canada,A10,GSL-West Basin,2011,Salvelinus namaycush,X,HG,MU,W,0.109,ug/g,,,,,,A14781,,Evans_ECCC
Canada,A10,GSL-West Basin,2011,Salvelinus namaycush,X,HG,MU,W,0.309,ug/g,,,,,,A14782,,Evans_ECCC
Canada,A10,GSL-West Basin,2011,Salvelinus namaycush,X,HG,MU,W,0.105,ug/g,,,,,,A14783,,Evans_ECCC
Canada,A10,GSL-West Basin,2011,Salvelinus namaycush,X,HG,MU,W,0.185,ug/g,,,,,,A14784,,Evans_ECCC
Canada,A10,GSL-West Basin,2011,Salvelinus namaycush,X,HG,MU,W,0.169,ug/g,,,,,,A14785,,Evans_ECCC
Canada,A10,GSL-West Basin,2011,Salvelinus namaycush,X,HG,MU,W,0.137,ug/g,,,,,,A14786,,Evans_ECCC
Canada,A10,GSL-West Basin,2011,Salvelinus namaycush,X,HG,MU,W,0.156,ug/g,,,,,,A14787,,Evans_ECCC
Canada,A10,GSL-West Basin,2011,Salvelinus namaycush,X,HG,MU,W,0.207,ug/g,,,,,,A14788,,Evans_ECCC
Canada,A10,GSL-West Basin,2011,Salvelinus namaycush,X,HG,MU,W,0.227,ug/g,,,,,,A14789,,Evans_ECCC
Canada,A10,GSL-West Basin,2011,Salvelinus namaycush,X,HG,MU,W,0.222,ug/g,,,,,,A14790,,Evans_ECCC
Canada,A10,GSL-West Basin,2012,Salvelinus namaycush,X,HG,MU,W,0.214,ug/g,,,,,,A14791,,Evans_ECCC
Canada,A10,GSL-West Basin,2012,Salvelinus namaycush,X,HG,MU,W,0.234,ug/g,,,,,,A14792,,Evans_ECCC
Canada,A10,GSL-West Basin,2012,Salvelinus namaycush,X,HG,MU,W,0.176,ug/g,,,,,,A14793,,Evans_ECCC
Canada,A10,GSL-West Basin,2012,Salvelinus namaycush,X,HG,MU,W,0.163,ug/g,,,,,,A14794,,Evans_ECCC
Canada,A10,GSL-West Basin,2012,Salvelinus namaycush,X,HG,MU,W,0.099,ug/g,,,,,,A14795,,Evans_ECCC
Canada,A10,GSL-West Basin,2012,Salvelinus namaycush,X,HG,MU,W,0.163,ug/g,,,,,,A14796,,Evans_ECCC
Canada,A10,GSL-West Basin,2012,Salvelinus namaycush,X,HG,MU,W,0.161,ug/g,,,,,,A14797,,Evans_ECCC
Canada,A10,GSL-West Basin,2012,Salvelinus namaycush,X,HG,MU,W,0.16,ug/g,,,,,,A14798,,Evans_ECCC
Canada,A10,GSL-West Basin,2012,Salvelinus namaycush,X,HG,MU,W,0.28,ug/g,,,,,,A14799,,Evans_ECCC
Canada,A10,GSL-West Basin,2012,Salvelinus namaycush,X,HG,MU,W,0.167,ug/g,,,,,,A14800,,Evans_ECCC
Canada,A10,GSL-West Basin,2013,Salvelinus namaycush,X,HG,MU,W,0.225,ug/g,,,,,,A14801,,Evans_ECCC
Canada,A10,GSL-West Basin,2013,Salvelinus namaycush,X,HG,MU,W,0.138,ug/g,,,,,,A14802,,Evans_ECCC
Canada,A10,GSL-West Basin,2013,Salvelinus namaycush,X,HG,MU,W,0.196,ug/g,,,,,,A14803,,Evans_ECCC
Canada,A10,GSL-West Basin,2013,Salvelinus namaycush,X,HG,MU,W,0.168,ug/g,,,,,,A14804,,Evans_ECCC
Canada,A10,GSL-West Basin,2013,Salvelinus namaycush,X,HG,MU,W,0.25,ug/g,,,,,,A14805,,Evans_ECCC
Canada,A10,GSL-West Basin,2013,Salvelinus namaycush,X,HG,MU,W,0.412,ug/g,,,,,,A14806,,Evans_ECCC
Canada,A10,GSL-West Basin,2013,Salvelinus namaycush,X,HG,MU,W,0.307,ug/g,,,,,,A14807,,Evans_ECCC
Canada,A10,GSL-West Basin,2013,Salvelinus namaycush,X,HG,MU,W,0.25,ug/g,,,,,,A14808,,Evans_ECCC
Canada,A10,GSL-West Basin,2013,Salvelinus namaycush,X,HG,MU,W,0.079,ug/g,,,,,,A14809,,Evans_ECCC
Canada,A10,GSL-West Basin,2013,Salvelinus namaycush,X,HG,MU,W,0.141,ug/g,,,,,,A14810,,Evans_ECCC
Canada,A10,GSL-West Basin,2014,Salvelinus namaycush,X,HG,MU,W,0.25,ug/g,,,,,,A14811,,Evans_ECCC
Canada,A10,GSL-West Basin,2014,Salvelinus namaycush,X,HG,MU,W,0.187,ug/g,,,,,,A14812,,Evans_ECCC
Canada,A10,GSL-West Basin,2014,Salvelinus namaycush,X,HG,MU,W,0.299,ug/g,,,,,,A14813,,Evans_ECCC
Canada,A10,GSL-West Basin,2014,Salvelinus namaycush,X,HG,MU,W,0.187,ug/g,,,,,,A14814,,Evans_ECCC
Canada,A10,GSL-West Basin,2014,Salvelinus namaycush,X,HG,MU,W,0.27,ug/g,,,,,,A14815,,Evans_ECCC
Canada,A10,GSL-West Basin,2014,Salvelinus namaycush,X,HG,MU,W,0.266,ug/g,,,,,,A14816,,Evans_ECCC
Canada,A10,GSL-West Basin,2014,Salvelinus namaycush,X,HG,MU,W,0.139,ug/g,,,,,,A14817,,Evans_ECCC
Canada,A10,GSL-West Basin,2014,Salvelinus namaycush,X,HG,MU,W,0.169,ug/g,,,,,,A14818,,Evans_ECCC
Canada,A10,GSL-West Basin,2014,Salvelinus namaycush,X,HG,MU,W,0.172,ug/g,,,,,,A14819,,Evans_ECCC
Canada,A10,GSL-West Basin,2014,Salvelinus namaycush,X,HG,MU,W,0.232,ug/g,,,,,,A14820,,Evans_ECCC
Canada,A10,GSL-West Basin,2015,Salvelinus namaycush,X,HG,MU,W,0.177,ug/g,,,,,,A14821,,Evans_ECCC
Canada,A10,GSL-West Basin,2015,Salvelinus namaycush,X,HG,MU,W,0.087,ug/g,,,,,,A14822,,Evans_ECCC
Canada,A10,GSL-West Basin,2015,Salvelinus namaycush,X,HG,MU,W,0.18,ug/g,,,,,,A14823,,Evans_ECCC
Canada,A10,GSL-West Basin,2015,Salvelinus namaycush,X,HG,MU,W,0.203,ug/g,,,,,,A14824,,Evans_ECCC
Canada,A10,GSL-West Basin,2015,Salvelinus namaycush,X,HG,MU,W,0.117,ug/g,,,,,,A14825,,Evans_ECCC
Canada,A10,GSL-West Basin,2015,Salvelinus namaycush,X,HG,MU,W,0.156,ug/g,,,,,,A14826,,Evans_ECCC
Canada,A10,GSL-West Basin,2015,Salvelinus namaycush,X,HG,MU,W,0.192,ug/g,,,,,,A14827,,Evans_ECCC
Canada,A10,GSL-West Basin,2015,Salvelinus namaycush,X,HG,MU,W,0.247,ug/g,,,,,,A14828,,Evans_ECCC
Canada,A10,GSL-West Basin,2015,Salvelinus namaycush,X,HG,MU,W,0.238,ug/g,,,,,,A14829,,Evans_ECCC
Canada,A10,GSL-West Basin,2015,Salvelinus namaycush,X,HG,MU,W,0.199,ug/g,,,,,,A14830,,Evans_ECCC
Canada,A10,GSL-West Basin,2016,Salvelinus namaycush,X,HG,MU,W,0.258,ug/g,,,,,,A14831,,Evans_ECCC
Canada,A10,GSL-West Basin,2016,Salvelinus namaycush,X,HG,MU,W,0.283,ug/g,,,,,,A14832,,Evans_ECCC
Canada,A10,GSL-West Basin,2016,Salvelinus namaycush,X,HG,MU,W,0.139,ug/g,,,,,,A14833,,Evans_ECCC
Canada,A10,GSL-West Basin,2016,Salvelinus namaycush,X,HG,MU,W,0.218,ug/g,,,,,,A14834,,Evans_ECCC
Canada,A10,GSL-West Basin,2016,Salvelinus namaycush,X,HG,MU,W,0.242,ug/g,,,,,,A14835,,Evans_ECCC
Canada,A10,GSL-West Basin,2016,Salvelinus namaycush,X,HG,MU,W,0.295,ug/g,,,,,,A14836,,Evans_ECCC
Canada,A10,GSL-West Basin,2016,Salvelinus namaycush,X,HG,MU,W,0.277,ug/g,,,,,,A14837,,Evans_ECCC
Canada,A10,GSL-West Basin,2016,Salvelinus namaycush,X,HG,MU,W,0.233,ug/g,,,,,,A14838,,Evans_ECCC
Canada,A10,GSL-West Basin,2016,Salvelinus namaycush,X,HG,MU,W,0.115,ug/g,,,,,,A14839,,Evans_ECCC
Canada,A10,GSL-West Basin,2016,Salvelinus namaycush,X,HG,MU,W,0.235,ug/g,,,,,,A14840,,Evans_ECCC
Canada,A10,GSL-West Basin,2016,Salvelinus namaycush,X,HG,MU,W,0.303,ug/g,,,,,,A14841,,Evans_ECCC
Canada,A10,GSL-West Basin,2016,Salvelinus namaycush,X,HG,MU,W,0.216,ug/g,,,,,,A14842,,Evans_ECCC
Canada,A10,GSL-West Basin,2016,Salvelinus namaycush,X,HG,MU,W,0.302,ug/g,,,,,,A14843,,Evans_ECCC
Canada,A10,GSL-West Basin,2016,Salvelinus namaycush,X,HG,MU,W,0.218,ug/g,,,,,,A14844,,Evans_ECCC
Canada,A10,GSL-West Basin,2016,Salvelinus namaycush,X,HG,MU,W,0.274,ug/g,,,,,,A14845,,Evans_ECCC
Canada,A10,GSL-West Basin,2016,Salvelinus namaycush,X,HG,MU,W,0.393,ug/g,,,,,,A14846,,Evans_ECCC
Canada,A10,GSL-West Basin,2016,Salvelinus namaycush,X,HG,MU,W,0.38,ug/g,,,,,,A14847,,Evans_ECCC
Canada,A10,GSL-West Basin,2016,Salvelinus namaycush,X,HG,MU,W,0.278,ug/g,,,,,,A14848,,Evans_ECCC
Canada,A10,GSL-West Basin,2016,Salvelinus namaycush,X,HG,MU,W,0.308,ug/g,,,,,,A14849,,Evans_ECCC
Canada,A10,GSL-West Basin,2016,Salvelinus namaycush,X,HG,MU,W,0.263,ug/g,,,,,,A14850,,Evans_ECCC
Canada,A10,GSL-West Basin,2016,Salvelinus namaycush,X,HG,MU,W,0.235,ug/g,,,,,,A14851,,Evans_ECCC
Canada,A10,GSL-West Basin,2017,Salvelinus namaycush,X,HG,MU,W,0.141,ug/g,,,,,,A14852,,Evans_ECCC
Canada,A10,GSL-West Basin,2017,Salvelinus namaycush,X,HG,MU,W,0.196,ug/g,,,,,,A14853,,Evans_ECCC
Canada,A10,GSL-West Basin,2017,Salvelinus namaycush,X,HG,MU,W,0.168,ug/g,,,,,,A14854,,Evans_ECCC
Canada,A10,GSL-West Basin,2017,Salvelinus namaycush,X,HG,MU,W,0.137,ug/g,,,,,,A14855,,Evans_ECCC
Canada,A10,GSL-West Basin,2017,Salvelinus namaycush,X,HG,MU,W,0.27,ug/g,,,,,,A14856,,Evans_ECCC
Canada,A10,GSL-West Basin,2017,Salvelinus namaycush,X,HG,MU,W,0.139,ug/g,,,,,,A14857,,Evans_ECCC
Canada,A10,GSL-West Basin,2017,Salvelinus namaycush,X,HG,MU,W,0.324,ug/g,,,,,,A14858,,Evans_ECCC
Canada,A10,GSL-West Basin,2017,Salvelinus namaycush,X,HG,MU,W,0.144,ug/g,,,,,,A14859,,Evans_ECCC
Canada,A10,GSL-West Basin,2017,Salvelinus namaycush,X,HG,MU,W,0.283,ug/g,,,,,,A14860,,Evans_ECCC
Canada,A10,GSL-West Basin,2017,Salvelinus namaycush,X,HG,MU,W,0.098,ug/g,,,,,,A14861,,Evans_ECCC
Canada,A10,GSL-West Basin,2017,Salvelinus namaycush,X,HG,MU,W,0.245,ug/g,,,,,,A14862,,Evans_ECCC
Canada,A10,GSL-West Basin,2017,Salvelinus namaycush,X,HG,MU,W,0.317,ug/g,,,,,,A14863,,Evans_ECCC
Canada,A10,GSL-West Basin,2017,Salvelinus namaycush,X,HG,MU,W,0.273,ug/g,,,,,,A14864,,Evans_ECCC
Canada,A10,GSL-West Basin,2017,Salvelinus namaycush,X,HG,MU,W,0.105,ug/g,,,,,,A14865,,Evans_ECCC
Canada,A10,GSL-West Basin,2017,Salvelinus namaycush,X,HG,MU,W,0.329,ug/g,,,,,,A14866,,Evans_ECCC
Canada,A10,GSL-West Basin,2017,Salvelinus namaycush,X,HG,MU,W,0.288,ug/g,,,,,,A14867,,Evans_ECCC
Canada,A10,GSL-West Basin,2017,Salvelinus namaycush,X,HG,MU,W,0.17,ug/g,,,,,,A14868,,Evans_ECCC
Canada,A10,GSL-West Basin,2017,Salvelinus namaycush,X,HG,MU,W,0.306,ug/g,,,,,,A14869,,Evans_ECCC
Canada,A10,GSL-West Basin,2017,Salvelinus namaycush,X,HG,MU,W,0.37,ug/g,,,,,,A14870,,Evans_ECCC
Canada,A10,GSL-West Basin,2017,Salvelinus namaycush,X,HG,MU,W,0.303,ug/g,,,,,,A14871,,Evans_ECCC
Canada,A10,GSL-West Basin,2017,Salvelinus namaycush,X,HG,MU,W,0.13,ug/g,,,,,,A14872,,Evans_ECCC
Canada,A10,GSL-West Basin,2018,Salvelinus namaycush,X,HG,MU,W,0.214,ug/g,,,,,,A14873,,Evans_ECCC
