country;station_code;station_name;year;species;sex;determinand;matrix;basis;unit;value;qflag;limit_detection;limit_quantification;uncertainty;methodUncertainty;sub.sample;AMAP_group;idno
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;M;OCDAN;BB;L;ng/g;203;;;;25;%;;adult_male;32629
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;M;TNONC;BB;L;ng/g;123.86;;;;25;%;;adult_male;32629
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;M;N15D;MU;D;ppt;18;;;;25;%;;adult_male;32629
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;M;C13D;MU;D;ppt;-18.7;;;;25;%;;adult_male;32629
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;M;SCB7;BB;L;ng/g;4382.4;;;;25;%;;juvenile;32630
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;M;DDTPP;BB;L;ng/g;538.25;;;;25;%;;juvenile;32630
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;M;HCH;BB;L;ng/g;302;;;;25;%;;juvenile;32630
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;M;HCB;BB;L;ng/g;39;;;;25;%;;juvenile;32630
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;M;OCB;BB;L;ng/g;23;;;;25;%;;juvenile;32630
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;M;DIEL;BB;L;ng/g;171.81;;;;25;%;;juvenile;32630
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;M;HCEPX;BB;L;ng/g;151;;;;25;%;;juvenile;32630
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;M;MIREX;BB;L;ng/g;6.72;;;;25;%;;juvenile;32630
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;M;AGMEA;HA;D;y;3;;;;25;%;;juvenile;32630
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;M;OCDAN;BB;L;ng/g;872;;;;25;%;;juvenile;32630
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;M;TNONC;BB;L;ng/g;192.22;;;;25;%;;juvenile;32630
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;M;N15D;MU;D;ppt;17.3;;;;25;%;;juvenile;32630
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;M;C13D;MU;D;ppt;-21.3;;;;25;%;;juvenile;32630
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;F;SCB7;BB;L;ng/g;9067.37;;;;25;%;;adult_female;32631
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;F;DDTPP;BB;L;ng/g;177.56;;;;25;%;;adult_female;32631
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;F;HCH;BB;L;ng/g;298;;;;25;%;;adult_female;32631
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;F;HCB;BB;L;ng/g;42;;;;25;%;;adult_female;32631
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;F;OCB;BB;L;ng/g;31;;;;25;%;;adult_female;32631
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;F;DIEL;BB;L;ng/g;146.76;;;;25;%;;adult_female;32631
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;F;HCEPX;BB;L;ng/g;213;;;;25;%;;adult_female;32631
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;F;MIREX;BB;L;ng/g;19.43;;;;25;%;;adult_female;32631
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;F;AGMEA;HA;D;y;18;;;;25;%;;adult_female;32631
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;F;OCDAN;BB;L;ng/g;1971;;;;25;%;;adult_female;32631
Denmark;A90;Ittoqqortoormiit AMAP;1992;Ursus maritimus;F;TNONC;BB;L;ng/g;137.68;;;;25;%;;adult_female;32631
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;SCB7;BB;L;ng/g;14391.59;;;;25;%;;adult_male;32632
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;DDTPP;BB;L;ng/g;441.2;;;;25;%;;adult_male;32632
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;HCH;BB;L;ng/g;317;;;;25;%;;adult_male;32632
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;HCB;BB;L;ng/g;384;;;;25;%;;adult_male;32632
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;OCB;BB;L;ng/g;32;;;;25;%;;adult_male;32632
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;DIEL;BB;L;ng/g;339.86;;;;25;%;;adult_male;32632
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;HCEPX;BB;L;ng/g;116;;;;25;%;;adult_male;32632
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;MIREX;BB;L;ng/g;17.02;;;;25;%;;adult_male;32632
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;AGMEA;HA;D;y;6;;;;25;%;;adult_male;32632
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;OCDAN;BB;L;ng/g;625;;;;25;%;;adult_male;32632
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;TNONC;BB;L;ng/g;351.67;;;;25;%;;adult_male;32632
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;N15D;MU;D;ppt;17.5;;;;25;%;;adult_male;32632
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;C13D;MU;D;ppt;-18.7;;;;25;%;;adult_male;32632
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;SCB7;BB;L;ng/g;13795.17;;;;25;%;;juvenile;32633
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;DDTPP;BB;L;ng/g;401.48;;;;25;%;;juvenile;32633
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;HCH;BB;L;ng/g;354;;;;25;%;;juvenile;32633
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;HCB;BB;L;ng/g;64;;;;25;%;;juvenile;32633
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;OCB;BB;L;ng/g;22;;;;25;%;;juvenile;32633
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;DIEL;BB;L;ng/g;325.92;;;;25;%;;juvenile;32633
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;HCEPX;BB;L;ng/g;285;;;;25;%;;juvenile;32633
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;MIREX;BB;L;ng/g;16.96;;;;25;%;;juvenile;32633
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;AGMEA;HA;D;y;3;;;;25;%;;juvenile;32633
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;OCDAN;BB;L;ng/g;2172;;;;25;%;;juvenile;32633
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;TNONC;BB;L;ng/g;126.07;;;;25;%;;juvenile;32633
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;N15D;MU;D;ppt;18.4;;;;25;%;;juvenile;32633
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;C13D;MU;D;ppt;-19.2;;;;25;%;;juvenile;32633
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;SCB7;BB;L;ng/g;8872.64;;;;25;%;;juvenile;32635
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;DDTPP;BB;L;ng/g;213.73;;;;25;%;;juvenile;32635
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;HCH;BB;L;ng/g;372;;;;25;%;;juvenile;32635
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;HCB;BB;L;ng/g;70;;;;25;%;;juvenile;32635
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;OCB;BB;L;ng/g;41;;;;25;%;;juvenile;32635
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;DIEL;BB;L;ng/g;203.08;;;;25;%;;juvenile;32635
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;HCEPX;BB;L;ng/g;247;;;;25;%;;juvenile;32635
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;MIREX;BB;L;ng/g;16.1;;;;25;%;;juvenile;32635
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;AGMEA;HA;D;y;2;;;;25;%;;juvenile;32635
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;OCDAN;BB;L;ng/g;2079;;;;25;%;;juvenile;32635
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;TNONC;BB;L;ng/g;113.22;;;;25;%;;juvenile;32635
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;N15D;MU;D;ppt;17.7;;;;25;%;;juvenile;32635
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;C13D;MU;D;ppt;-20.2;;;;25;%;;juvenile;32635
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;SCB7;BB;L;ng/g;12080.54;;;;25;%;;juvenile;32636
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;DDTPP;BB;L;ng/g;446.47;;;;25;%;;juvenile;32636
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;HCH;BB;L;ng/g;383;;;;25;%;;juvenile;32636
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;HCB;BB;L;ng/g;95;;;;25;%;;juvenile;32636
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;OCB;BB;L;ng/g;36;;;;25;%;;juvenile;32636
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;DIEL;BB;L;ng/g;269.21;;;;25;%;;juvenile;32636
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;HCEPX;BB;L;ng/g;335;;;;25;%;;juvenile;32636
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;MIREX;BB;L;ng/g;18.65;;;;25;%;;juvenile;32636
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;AGMEA;HA;D;y;2;;;;25;%;;juvenile;32636
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;OCDAN;BB;L;ng/g;2630;;;;25;%;;juvenile;32636
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;TNONC;BB;L;ng/g;381.68;;;;25;%;;juvenile;32636
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;SCB7;BB;L;ng/g;7408.32;;;;25;%;;adult_female;32637
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;DDTPP;BB;L;ng/g;97.23;;;;25;%;;adult_female;32637
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;HCH;BB;L;ng/g;181;;;;25;%;;adult_female;32637
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;HCB;BB;L;ng/g;57;;;;25;%;;adult_female;32637
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;OCB;BB;L;ng/g;23;;;;25;%;;adult_female;32637
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;DIEL;BB;L;ng/g;170;;;;25;%;;adult_female;32637
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;HCEPX;BB;L;ng/g;181;;;;25;%;;adult_female;32637
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;MIREX;BB;L;ng/g;23.59;;;;25;%;;adult_female;32637
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;AGMEA;HA;D;y;12;;;;25;%;;adult_female;32637
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;OCDAN;BB;L;ng/g;1501;;;;25;%;;adult_female;32637
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;TNONC;BB;L;ng/g;162.62;;;;25;%;;adult_female;32637
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;N15D;MU;D;ppt;17.1;;;;25;%;;adult_female;32637
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;C13D;MU;D;ppt;-20.5;;;;25;%;;adult_female;32637
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;SCB7;BB;L;ng/g;14549.48;;;;25;%;;juvenile;32638
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;DDTPP;BB;L;ng/g;327.74;;;;25;%;;juvenile;32638
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;HCH;BB;L;ng/g;478;;;;25;%;;juvenile;32638
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;HCB;BB;L;ng/g;148;;;;25;%;;juvenile;32638
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;OCB;BB;L;ng/g;42;;;;25;%;;juvenile;32638
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;DIEL;BB;L;ng/g;346.88;;;;25;%;;juvenile;32638
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;HCEPX;BB;L;ng/g;383;;;;25;%;;juvenile;32638
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;MIREX;BB;L;ng/g;18.73;;;;25;%;;juvenile;32638
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;AGMEA;HA;D;y;4;;;;25;%;;juvenile;32638
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;OCDAN;BB;L;ng/g;2762;;;;25;%;;juvenile;32638
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;TNONC;BB;L;ng/g;266.26;;;;25;%;;juvenile;32638
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;N15D;MU;D;ppt;17.6;;;;25;%;;juvenile;32638
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;C13D;MU;D;ppt;-19.2;;;;25;%;;juvenile;32638
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;SCB7;BB;L;ng/g;12585.22;;;;25;%;;juvenile;32639
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;DDTPP;BB;L;ng/g;422.65;;;;25;%;;juvenile;32639
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;HCH;BB;L;ng/g;503;;;;25;%;;juvenile;32639
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;HCB;BB;L;ng/g;62;;;;25;%;;juvenile;32639
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;OCB;BB;L;ng/g;57;;;;25;%;;juvenile;32639
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;DIEL;BB;L;ng/g;226.56;;;;25;%;;juvenile;32639
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;HCEPX;BB;L;ng/g;409;;;;25;%;;juvenile;32639
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;MIREX;BB;L;ng/g;11;;;;25;%;;juvenile;32639
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;AGMEA;HA;D;y;1;;;;25;%;;juvenile;32639
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;OCDAN;BB;L;ng/g;3788;;;;25;%;;juvenile;32639
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;TNONC;BB;L;ng/g;292.86;;;;25;%;;juvenile;32639
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;N15D;MU;D;ppt;18.1;;;;25;%;;juvenile;32639
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;C13D;MU;D;ppt;-19.8;;;;25;%;;juvenile;32639
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;SCB7;BB;L;ng/g;8532.62;;;;25;%;;adult_male;32641
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;DDTPP;BB;L;ng/g;92.09;;;;25;%;;adult_male;32641
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;HCH;BB;L;ng/g;214;;;;25;%;;adult_male;32641
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;HCB;BB;L;ng/g;46;;;;25;%;;adult_male;32641
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;OCB;BB;L;ng/g;17;;;;25;%;;adult_male;32641
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;DIEL;BB;L;ng/g;122.12;;;;25;%;;adult_male;32641
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;HCEPX;BB;L;ng/g;94;;;;25;%;;adult_male;32641
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;MIREX;BB;L;ng/g;13.46;;;;25;%;;adult_male;32641
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;AGMEA;HA;D;y;13;;;;25;%;;adult_male;32641
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;OCDAN;BB;L;ng/g;558;;;;25;%;;adult_male;32641
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;TNONC;BB;L;ng/g;118.45;;;;25;%;;adult_male;32641
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;N15D;MU;D;ppt;17.9;;;;25;%;;adult_male;32641
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;C13D;MU;D;ppt;-18.5;;;;25;%;;adult_male;32641
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;SCB7;BB;L;ng/g;12096.87;;;;25;%;;adult_female;32642
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;DDTPP;BB;L;ng/g;544.2;;;;25;%;;adult_female;32642
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;HCH;BB;L;ng/g;254;;;;25;%;;adult_female;32642
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;HCB;BB;L;ng/g;107;;;;25;%;;adult_female;32642
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;OCB;BB;L;ng/g;25;;;;25;%;;adult_female;32642
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;DIEL;BB;L;ng/g;229.16;;;;25;%;;adult_female;32642
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;HCEPX;BB;L;ng/g;230;;;;25;%;;adult_female;32642
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;MIREX;BB;L;ng/g;25.3;;;;25;%;;adult_female;32642
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;AGMEA;HA;D;y;12;;;;25;%;;adult_female;32642
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;OCDAN;BB;L;ng/g;1717;;;;25;%;;adult_female;32642
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;TNONC;BB;L;ng/g;303.12;;;;25;%;;adult_female;32642
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;N15D;MU;D;ppt;18.8;;;;25;%;;adult_female;32642
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;C13D;MU;D;ppt;-21.3;;;;25;%;;adult_female;32642
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;SCB7;BB;L;ng/g;11256.85;;;;25;%;;juvenile;32644
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;DDTPP;BB;L;ng/g;260.05;;;;25;%;;juvenile;32644
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;HCH;BB;L;ng/g;324;;;;25;%;;juvenile;32644
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;HCB;BB;L;ng/g;80;;;;25;%;;juvenile;32644
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;OCB;BB;L;ng/g;17;;;;25;%;;juvenile;32644
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;DIEL;BB;L;ng/g;286.31;;;;25;%;;juvenile;32644
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;HCEPX;BB;L;ng/g;257;;;;25;%;;juvenile;32644
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;MIREX;BB;L;ng/g;30.57;;;;25;%;;juvenile;32644
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;AGMEA;HA;D;y;3;;;;25;%;;juvenile;32644
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;OCDAN;BB;L;ng/g;1520;;;;25;%;;juvenile;32644
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;TNONC;BB;L;ng/g;356.19;;;;25;%;;juvenile;32644
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;N15D;MU;D;ppt;17.9;;;;25;%;;juvenile;32644
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;C13D;MU;D;ppt;-19.6;;;;25;%;;juvenile;32644
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;SCB7;BB;L;ng/g;21026.76;;;;25;%;;juvenile;32645
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;DDTPP;BB;L;ng/g;384.48;;;;25;%;;juvenile;32645
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;HCH;BB;L;ng/g;340;;;;25;%;;juvenile;32645
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;HCB;BB;L;ng/g;153;;;;25;%;;juvenile;32645
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;OCB;BB;L;ng/g;23;;;;25;%;;juvenile;32645
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;DIEL;BB;L;ng/g;316.15;;;;25;%;;juvenile;32645
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;HCEPX;BB;L;ng/g;285;;;;25;%;;juvenile;32645
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;MIREX;BB;L;ng/g;42.97;;;;25;%;;juvenile;32645
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;AGMEA;HA;D;y;3;;;;25;%;;juvenile;32645
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;OCDAN;BB;L;ng/g;1826;;;;25;%;;juvenile;32645
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;TNONC;BB;L;ng/g;287.64;;;;25;%;;juvenile;32645
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;N15D;MU;D;ppt;17.8;;;;25;%;;juvenile;32645
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;C13D;MU;D;ppt;-18.9;;;;25;%;;juvenile;32645
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;SCB7;BB;L;ng/g;8208.45;;;;25;%;;adult_female;32646
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;DDTPP;BB;L;ng/g;212.94;;;;25;%;;adult_female;32646
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;HCH;BB;L;ng/g;183;;;;25;%;;adult_female;32646
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;HCB;BB;L;ng/g;46;;;;25;%;;adult_female;32646
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;OCB;BB;L;ng/g;16;;;;25;%;;adult_female;32646
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;DIEL;BB;L;ng/g;174.7;;;;25;%;;adult_female;32646
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;HCEPX;BB;L;ng/g;187;;;;25;%;;adult_female;32646
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;MIREX;BB;L;ng/g;30.31;;;;25;%;;adult_female;32646
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;AGMEA;HA;D;y;16;;;;25;%;;adult_female;32646
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;OCDAN;BB;L;ng/g;1625;;;;25;%;;adult_female;32646
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;TNONC;BB;L;ng/g;196.92;;;;25;%;;adult_female;32646
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;N15D;MU;D;ppt;16.8;;;;25;%;;adult_female;32646
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;F;C13D;MU;D;ppt;-19.1;;;;25;%;;adult_female;32646
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;SCB7;BB;L;ng/g;6388.86;;;;25;%;;juvenile;32648
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;DDTPP;BB;L;ng/g;278.81;;;;25;%;;juvenile;32648
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;HCH;BB;L;ng/g;207;;;;25;%;;juvenile;32648
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;HCB;BB;L;ng/g;45;;;;25;%;;juvenile;32648
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;OCB;BB;L;ng/g;19;;;;25;%;;juvenile;32648
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;DIEL;BB;L;ng/g;173.92;;;;25;%;;juvenile;32648
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;HCEPX;BB;L;ng/g;138;;;;25;%;;juvenile;32648
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;MIREX;BB;L;ng/g;26.96;;;;25;%;;juvenile;32648
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;AGMEA;HA;D;y;1;;;;25;%;;juvenile;32648
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;OCDAN;BB;L;ng/g;908;;;;25;%;;juvenile;32648
Denmark;A90;Ittoqqortoormiit AMAP;1993;Ursus maritimus;M;TNONC;BB;L;ng/g;187.59;;;;25;%;;juvenile;32648
