"country"	"mprog"	"helcom_subbasin"	"helcom_l3"	"helcom_l4"	"ices_ecoregion"	"ospar_region"	"ospar_subregion"	"is_amap_monitoring"	"is_helcom_monitoring"	"is_medpol_monitoring"	"is_ospar_monitoring"	"is_amap_area"	"is_helcom_area"	"is_ospar_area"	"rlabo"	"slabo"	"alabo"	"statn"	"myear"	"date"	"latitude"	"longitude"	"dephu"	"dephl"	"purpm"	"finfl"	"param"	"pargroup"	"matrx"	"basis"	"value"	"munit"	"detli"	"lmqnt"	"uncrt"	"metcu"	"qflag"	"vflag"	"metoa"	"metcx"	"metpt"	"metst"	"metps"	"metfp"	"smtyp"	"smpno"	"subno"	"dcflgs"	"tblanalysisid"	"tblparamid"	"tblsampleid"	"tblspotid"	"tbluploadid"	"subseries"
"Belgium"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"MUMM"	"MUMM"	"MUMM"	"W03"	2020	"2020-01-24"	51.16833333	2.66666667	3		"T~S~E"		"DBAHA"	"O-PAH"	"WT"	"W"	5e-4	"ug/l"	5e-4		1e-4	"U2"	"D"	"A"	"GC-MS-MS"	"SPE-DCM~SPE-ETA"	"NF"	"RF"		"ACD"	"NSK"	"116162"			805555	59287987	"3132840"	570263	11961	
"Belgium"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"MUMM"	"MUMM"	"MUMM"	"W03"	2020	"2020-08-20"	51.16833333	2.66666667	3		"T~S~E"		"DBAHA"	"O-PAH"	"WT"	"W"	5e-4	"ug/l"	5e-4		1e-4	"U2"	"D"	"A"	"GC-MS-MS"	"SPE-DCM~SPE-ETA"	"NF"	"RF"		"ACD"	"NSK"	"116146"			805555	59287996	"3132830"	570272	11961	
"Belgium"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"MUMM"	"MUMM"	"MUMM"	"W03"	2020	"2020-09-09"	51.16833333	2.66666667	3		"T~S~E"		"DBAHA"	"O-PAH"	"WT"	"W"	5e-4	"ug/l"	5e-4		1e-4	"U2"	"D"	"A"	"GC-MS-MS"	"SPE-DCM~SPE-ETA"	"NF"	"RF"		"ACD"	"NSK"	"116136"			805555	59288004	"3132816"	570276	11961	
"Belgium"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"MUMM"	"MUMM"	"MUMM"	"W03"	2020	"2020-12-16"	51.16833333	2.66666667	3		"T~S~E"		"DBAHA"	"O-PAH"	"WT"	"W"	5e-4	"ug/l"	5e-4		1e-4	"U2"	"D"	"A"	"GC-MS-MS"	"SPE-DCM~SPE-ETA"	"NF"	"RF"		"ACD"	"NSK"	"116121"			805555	59288006	"3132808"	570286	11961	
"Belgium"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"MUMM"	"MUMM"	"MUMM"	"W03"	2020	"2020-11-25"	51.16833333	2.66666667	3		"T~S~E"		"DBAHA"	"O-PAH"	"WT"	"W"	5e-4	"ug/l"	5e-4		1e-4	"U2"	"D"	"A"	"GC-MS-MS"	"SPE-DCM~SPE-ETA"	"NF"	"RF"		"ACD"	"NSK"	"116128"			805555	59288010	"3132814"	570282	11961	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"AWZW1"	2010	"2010-11-07"	54.66666667	5.00083333	5		"T~S~E"		"ALD"	"OC-DN"	"WT"	"W"	4e-6	"ug/l"		4e-6	6e-7	"SD"		"A"	"GC-MS"	"PEN"	"NF~NONE"				"AWS"	"5"	"1"		834026	59662004	"3273822"	577712	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"AWZW1"	2010	"2010-05-24"	54.66666667	5	5		"T~S~E"		"ALD"	"OC-DN"	"WT"	"W"	4e-6	"ug/l"	2.3e-7	8e-7	1.204e-6	"U2"	"<"	"A"	"GC-MS"	"PEN"	"NF"				"GFL"	"5#544052"	"1"		833795	59662011	"3269790"	578195	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"NLKG"	"NLHG"	"OSee_W_1"	2010	"2010-11-17"	54.00118333	8.3045	0.5		"T~S~E"		"ALD"	"OC-DN"	"WT"	"W"	6e-4	"ug/l"		6e-4			"<"	"A"	"GC-MS-MS"	"HX"	"NF~NONE"				"BUCK"	"0.5"	"1"		843769	59662044	"3274317"	579491	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"NLKG"	"NLHG"	"OSee_W_1"	2010	"2010-02-25"	54.00118333	8.3045	0.5		"T~S~E"		"ALD"	"OC-DN"	"WT"	"W"	6e-4	"ug/l"		6e-4			"<"	"A"	"GC-MS-MS"	"HX"	"NF~NONE"				"BUCK"	"0.5"	"1"		843769	59662055	"3270459"	579490	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"AWZW1"	2010	"2010-08-27"	54.66783333	5.00183333	5		"T~S~E"		"ALD"	"OC-DN"	"WT"	"W"	4e-6	"ug/l"		4e-6	6e-7	"SD"	"D"	"A"	"GC-MS"	"PEN"	"NF~NONE"				"AWS"	"5"	"1"		834043	59662081	"3262653"	577953	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"AWZW1"	2010	"2010-11-07"	54.66666667	5.00083333	5		"T~S~E"		"CB138"	"OC-CB"	"WT"	"W"	4e-6	"ug/l"		4e-7	6e-7	"SD"		"A"	"GC-MS"	"PEN"	"NF~NONE"				"AWS"	"5"	"1"		834024	59664213	"3273822"	577712	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"AWZW1"	2010	"2010-05-24"	54.66666667	5	5		"T~S~E"		"CB138"	"OC-CB"	"WT"	"W"	4e-7	"ug/l"	1.3e-7	1e-6	5e-8	"U2"	"<"	"A"	"GC-MS"	"PEN"	"NF"				"GFL"	"5#544052"	"1"		833546	59664219	"3269790"	578195	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"STG16"	2010	"2010-09-03"	53.94183333	7.40016667	5		"T~S~E"		"CB138"	"OC-CB"	"WT"	"W"	2.08e-6	"ug/l"		4e-7	3.12e-7	"SD"		"A"	"GC-MS"	"PEN"	"NF~NONE"				"AWS"	"5"	"1"		834055	59664220	"3262839"	578021	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"STG16"	2010	"2010-05-26"	53.94166667	7.4	5		"T~S~E"		"CB138"	"OC-CB"	"WT"	"W"	1.7e-6	"ug/l"	1.3e-7	1e-6	2.125e-7	"U2"		"A"	"GC-MS"	"PEN"	"NF"				"GFL"	"5#544066"	"1"		833888	59664255	"3270080"	578205	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"NEFB"	2010	"2010-05-25"	54.33333333	5.66666667	5		"T~S~E"		"CB138"	"OC-CB"	"WT"	"W"	1.1e-6	"ug/l"	1.3e-7	1e-6	1.375e-7	"U2"		"A"	"GC-MS"	"PEN"	"NF"				"GFL"	"5#544061"	"1"		833809	59664296	"3270010"	578198	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"NEFB"	2010	"2010-11-07"	54.3335	5.66533333	5		"T~S~E"		"CB138"	"OC-CB"	"WT"	"W"	5e-6	"ug/l"		4e-7	7.5e-7	"SD"		"A"	"GC-MS"	"PEN"	"NF~NONE"				"AWS"	"5"	"1"		834024	59664310	"3264105"	577618	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"STG16"	2010	"2010-11-08"	53.942	7.4	5		"T~S~E"		"CB138"	"OC-CB"	"WT"	"W"	5e-6	"ug/l"		4e-7	7.5e-7	"SD"		"A"	"GC-MS"	"PEN"	"NF~NONE"				"AWS"	"5"	"1"		834024	59664314	"3273946"	577652	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"NEFB"	2010	"2010-08-27"	54.33266667	5.66783333	5		"T~S~E"		"CB138"	"OC-CB"	"WT"	"W"	1.18e-6	"ug/l"		4e-7	1.77e-7	"SD"		"A"	"GC-MS"	"PEN"	"NF~NONE"				"AWS"	"5"	"1"		834055	59664326	"3262638"	577996	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"LNUG"	"LVUG"	"N3.9"	2010	"2010-12-06"	55.085	8.28	1		"T~S~E"		"CB138"	"OC-CB"	"WT"	"W"	2.5e-4	"ug/l"	1.3e-4	2.5e-4	6.25e-5	"U2"	"<"	"A"	"GC-ECD"	"HX"	"NF"				"UNK"	"1#544267"	"1"		842679	59664327	"3274443"	578551	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"LNUG"	"LVUG"	"N3.9"	2010	"2010-09-06"	55.085	8.28	1		"T~S~E"		"CB138"	"OC-CB"	"WT"	"W"	2.5e-4	"ug/l"	1.3e-4	2.5e-4	6.25e-5	"U2"	"<"	"A"	"GC-ECD"	"HX"	"NF"				"UNK"	"1#544263"	"1"		842021	59664328	"3262889"	578547	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"URST2"	2010	"2010-05-20"	54.66666667	7.5	5		"T~S~E"		"CB153"	"OC-CB"	"WT"	"W"	1.4e-6	"ug/l"	1.2e-7	7e-7	4.452e-7	"U2"		"A"	"GC-MS"	"PEN"	"NF"				"GFL"	"5#544071"	"1"		833858	59664397	"3269420"	578166	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"LNUG"	"LVUG"	"Westl. Suederpiep"	2010	"2010-11-24"	54.09333333	8.335	1		"T~S~E"		"CB153"	"OC-CB"	"WT"	"W"	2.5e-4	"ug/l"	1.3e-4	2.5e-4	6.25e-5	"U2"	"<"	"A"	"GC-ECD"	"HX"	"NF"				"UNK"	"1#544440"	"1"		842744	59664414	"3274407"	578724	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"URST2"	2010	"2010-11-05"	54.666	7.50383333	5		"T~S~E"		"CB153"	"OC-CB"	"WT"	"W"	7e-6	"ug/l"		5e-7	1.05e-6	"SD"		"A"	"GC-MS"	"PEN"	"NF~NONE"				"AWS"	"5"	"1"		834023	59664427	"3263639"	577681	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"TWEMS"	2010	"2010-11-07"	54.167	6.33616667	5		"T~S~E"		"CB153"	"OC-CB"	"WT"	"W"	5e-6	"ug/l"		5e-7	7.5e-7	"SD"		"A"	"GC-MS"	"PEN"	"NF~NONE"				"AWS"	"5"	"1"		834023	59664428	"3264058"	577668	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"NLKG"	"NLHG"	"WeMu_W_2"	2010	"2010-11-17"	53.63178333	8.30736667	0.5		"T~S~E"		"CB153"	"OC-CB"	"WT"	"W"	2e-4	"ug/l"		2e-4			"<"	"A"	"GC-MS-MS"	"HX"	"NF~NONE"				"BUCK"	"0.5"	"1"		843786	59664430	"3274300"	579503	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"LNUG"	"LVUG"	"Westl. Suederpiep"	2010	"2010-02-09"	54.09333333	8.335	1		"T~S~E"		"CB153"	"OC-CB"	"WT"	"W"	2.5e-4	"ug/l"	1.3e-4	2.5e-4	6.25e-5	"U2"	"<"	"A"	"GC-ECD"	"HX"	"NF"				"UNK"	"1#544426"	"1"		842983	59664469	"3270414"	578710	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"NLKG"	"NLHG"	"WeMu_W_2"	2010	"2010-02-25"	53.63178333	8.30736667	0.5		"T~S~E"		"CB153"	"OC-CB"	"WT"	"W"	2e-4	"ug/l"		2e-4			"<"	"A"	"GC-MS-MS"	"HX"	"NF~NONE"				"BUCK"	"0.5"	"1"		843786	59664482	"3270447"	579502	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"URST2"	2010	"2010-09-01"	54.66666667	7.50016667	5		"T~S~E"		"CB153"	"OC-CB"	"WT"	"W"	1.42e-6	"ug/l"		5e-7	2.13e-7	"SD"		"A"	"GC-MS"	"PEN"	"NF~NONE"				"AWS"	"5"	"1"		834020	59664506	"3262786"	578044	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"LNUG"	"LVUG"	"Westl. Suederpiep"	2010	"2010-09-13"	54.09333333	8.335	1		"T~S~E"		"CB153"	"OC-CB"	"WT"	"W"	2.5e-4	"ug/l"	1.3e-4	2.5e-4	6.25e-5	"U2"	"<"	"A"	"GC-ECD"	"HX"	"NF"				"UNK"	"1#544437"	"1"		842840	59664513	"3262899"	578721	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"LNUG"	"LVUG"	"Westl. Suederpiep"	2010	"2010-02-09"	54.09333333	8.335	1		"T~S~E"		"CB28"	"OC-CB"	"WT"	"W"	2.5e-4	"ug/l"	1.3e-4	2.5e-4	6.25e-5	"U2"	"<"	"A"	"GC-ECD"	"HX"	"NF"				"UNK"	"1#544426"	"1"		843257	59664526	"3270414"	578710	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"URST2"	2010	"2010-05-20"	54.66666667	7.5	5		"T~S~E"		"CB28"	"OC-CB"	"WT"	"W"	9e-7	"ug/l"	4.1e-7	1.4e-6	2.232e-7	"U2"		"A"	"GC-MS"	"PEN"	"NF"				"GFL"	"5#544071"	"1"		833522	59664563	"3269420"	578166	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"LNUG"	"LVUG"	"Westl. Suederpiep"	2010	"2010-11-24"	54.09333333	8.335	1		"T~S~E"		"CB28"	"OC-CB"	"WT"	"W"	2.5e-4	"ug/l"	1.3e-4	2.5e-4	6.25e-5	"U2"	"<"	"A"	"GC-ECD"	"HX"	"NF"				"UNK"	"1#544440"	"1"		843602	59664580	"3274407"	578724	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"URST2"	2010	"2010-11-05"	54.666	7.50383333	5		"T~S~E"		"CB28"	"OC-CB"	"WT"	"W"	3e-6	"ug/l"		2e-7	4.5e-7	"SD"		"A"	"GC-MS"	"PEN"	"NF~NONE"				"AWS"	"5"	"1"		834022	59664593	"3263639"	577681	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"URST2"	2010	"2010-09-01"	54.66666667	7.50016667	5		"T~S~E"		"CB28"	"OC-CB"	"WT"	"W"	1.4e-6	"ug/l"		2e-7	2.1e-7	"SD"		"A"	"GC-MS"	"PEN"	"NF~NONE"				"AWS"	"5"	"1"		834018	59664664	"3262786"	578044	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"LNUG"	"LVUG"	"Westl. Suederpiep"	2010	"2010-09-13"	54.09333333	8.335	1		"T~S~E"		"CB28"	"OC-CB"	"WT"	"W"	2.5e-4	"ug/l"	1.3e-4	2.5e-4	6.25e-5	"U2"	"<"	"A"	"GC-ECD"	"HX"	"NF"				"UNK"	"1#544437"	"1"		843193	59664671	"3262899"	578721	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"NLKG"	"NLHG"	"AuWe_W_1"	2010	"2010-11-17"	53.87341667	8.11573333	0.5		"T~S~E"		"DIELD"	"OC-DN"	"WT"	"W"	0.001	"ug/l"		0.001			"<"	"A"	"GC-MS-MS"	"HX"	"NF~NONE"				"BUCK"	"0.5"	"1"		843766	59664976	"3274308"	579473	11982	
"Germany"	"NATL"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"NSB2"	2010	"2010-05-22"	54.99666667	6.34666667	5		"T~S~E"		"DIELD"	"OC-DN"	"WT"	"W"	7.9e-6	"ug/l"	6.6e-7	1.35e-6	1.1929e-6	"U2"		"A"	"GC-MS"	"PEN"	"NF"				"GFL"	"5#544062"	"1"		833210	59665010	"3269609"	578183	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"NLKG"	"NLHG"	"AuWe_W_1"	2010	"2010-02-25"	53.87341667	8.11573333	0.5		"T~S~E"		"DIELD"	"OC-DN"	"WT"	"W"	0.001	"ug/l"		0.001			"<"	"A"	"GC-MS-MS"	"HX"	"NF~NONE"				"BUCK"	"0.5"	"1"		843766	59665034	"3270457"	579472	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"NLKG"	"NLHG"	"Spog_W_2"	2010	"2010-11-17"	53.7801	7.82745	0.5		"T~S~E"		"HCB"	"OC-CL"	"WT"	"W"	9e-4	"ug/l"		9e-4	3.2247e-4	"U2"	"<"	"A"	"GC-MS-MS"	"HX"	"NF~NONE"				"BUCK"	"0.5"	"1"		843761	59665431	"3274306"	579501	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"NLKG"	"NLHG"	"Spog_W_2"	2010	"2010-02-25"	53.7801	7.82745	0.5		"T~S~E"		"HCB"	"OC-CL"	"WT"	"W"	9e-4	"ug/l"		9e-4	3.2247e-4	"U2"	"<"	"A"	"GC-MS-MS"	"HX"	"NF~NONE"				"BUCK"	"0.5"	"1"		843761	59665484	"3270455"	579500	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"SYLT1"	2010	"2010-11-03"	55.00016667	8.00466667	5		"T~S~E"		"HCHA"	"OC-HC"	"WT"	"W"	4.1e-5	"ug/l"		1e-7	6.15e-6	"SD"		"A"	"GC-MS"	"PEN"	"NF~NONE"				"AWS"	"5"	"1"		834076	59665630	"3263391"	577662	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"SYLT1"	2010	"2010-05-20"	55	7.99833333	5		"T~S~E"		"HCHA"	"OC-HC"	"WT"	"W"	5.4e-5	"ug/l"	7.5e-7	1.54e-6	7.452e-6	"U2"		"A"	"GC-MS"	"PEN"	"NF"				"GFL"	"5#544067"	"1"		833610	59665684	"3269440"	578172	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"SYLT1"	2010	"2010-09-01"	54.99916667	8.0015	5		"T~S~E"		"HCHA"	"OC-HC"	"WT"	"W"	5.21e-5	"ug/l"		1e-7	7.815e-6	"SD"		"A"	"GC-MS"	"PEN"	"NF~NONE"				"AWS"	"5"	"1"		834094	59665696	"3262802"	578027	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"NSB2"	2010	"2010-11-06"	54.99983333	6.319	5		"T~S~E"		"HCHA"	"OC-HC"	"WT"	"W"	3.6e-5	"ug/l"		1e-7	5.4e-6	"SD"		"A"	"GC-MS"	"PEN"	"NF~NONE"				"AWS"	"5"	"1"		834076	59665713	"3263975"	577632	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"SYLT1"	2010	"2010-11-03"	55.00016667	8.00466667	5		"T~S~E"		"HCHB"	"OC-HC"	"WT"	"W"	6.6e-5	"ug/l"		1e-7	9.9e-6	"SD"		"A"	"GC-MS"	"PEN"	"NF~NONE"				"AWS"	"5"	"1"		834073	59665801	"3263391"	577662	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"SYLT1"	2010	"2010-05-20"	55	7.99833333	5		"T~S~E"		"HCHB"	"OC-HC"	"WT"	"W"	2.82e-5	"ug/l"	4.5e-7	9.4e-7	5.6118e-6	"U2"		"A"	"GC-MS"	"PEN"	"NF"				"GFL"	"5#544067"	"1"		833506	59665851	"3269440"	578172	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"SYLT1"	2010	"2010-09-01"	54.99916667	8.0015	5		"T~S~E"		"HCHB"	"OC-HC"	"WT"	"W"	6.83e-5	"ug/l"		1e-7	1.0245e-5	"SD"		"A"	"GC-MS"	"PEN"	"NF~NONE"				"AWS"	"5"	"1"		834089	59665860	"3262802"	578027	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"NSB2"	2010	"2010-11-06"	54.99983333	6.319	5		"T~S~E"		"HCHB"	"OC-HC"	"WT"	"W"	1.3e-5	"ug/l"		1e-7	1.95e-6	"SD"		"A"	"GC-MS"	"PEN"	"NF~NONE"				"AWS"	"5"	"1"		834073	59665876	"3263975"	577632	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"LNUG"	"LVUG"	"N3.6a"	2010	"2010-11-30"	54.59166667	8.39166667	1		"T~S~E"		"NI"	"I-MET"	"WT"	"W"	1.3	"ug/l"	0.25	0.5	0.325	"U2"		"A"	"AAS-GF"	"HNO"	"NF~UV"				"UNK"	"1#544253"	"1"		842512	59666078	"3274431"	578537	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"AWZW1"	2010	"2010-01-26"	54.66633333	5.00416667	10		"T~S~E"		"NI"	"I-MET"	"WT"	"W"	0.2338	"ug/l"	0.0046	0.0138	0.018704	"U2"		"A"	"XRF"	"DBC"	"DAIR~FM-PC-0.4"				"MERCOS"	"10"	"1"		834199	59666158	"3273294"	577446	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"AWZW1"	2010	"2010-08-27"	54.66783333	5.00183333	10		"T~S~E"		"NI"	"I-MET"	"WT"	"W"	0.2574	"ug/l"	0.0046	0.0138	0.020592	"U2"		"A"	"XRF"	"DBC"	"DAIR~FM-PC-0.4"				"MERCOS"	"10"	"1"		829682	59666225	"3262650"	577951	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"BSHG"	"BSHG"	"AWZW1"	2010	"2010-11-07"	54.66666667	5.00083333	10		"T~S~E"		"NI"	"I-MET"	"WT"	"W"	0.2179	"ug/l"	0.0046	0.0138	0.017432	"U2"		"A"	"XRF"	"DBC"	"DAIR~FM-PC-0.4"				"MERCOS"	"10"	"1"		829904	59666269	"3273821"	577711	11982	
"Germany"	"CEMP"				"Greater North Sea"	"2"	"Southern North Sea"	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	"BFGG"	"LNUG"	"LVUG"	"N3.6a"	2010	"2010-08-16"	54.59166667	8.39166667	1		"T~S~E"		"NI"	"I-MET"	"WT"	"W"	0.8	"ug/l"	0.25	0.5	0.2	"U2"		"A"	"AAS-GF"	"HNO"	"NF~UV"				"UNK"	"1#544248"	"1"		842489	59666292	"3274916"	578532	11982	
