country,mprog,helcom_subbasin,helcom_l3,helcom_l4,ices_ecoregion,ospar_region,ospar_subregion,is_amap_monitoring,is_helcom_monitoring,is_medpol_monitoring,is_ospar_monitoring,is_amap_area,is_helcom_area,is_ospar_area,rlabo,slabo,alabo,statn,sd_code_match,sd_code_name,sd_code_replaced,sd_name_replaced,sd_code_final,sd_name_final,myear,date,latitude,longitude,dephu,dephl,purpm,finfl,param,pargroup,matrx,basis,value,munit,detli,lmqnt,uncrt,metcu,qflag,vflag,metoa,metcx,metpt,metst,metps,metfp,smtyp,smpno,subno,dcflgs,tblAnalysisid,tblparamid,tblsampleid,tblspotid,tbluploadid
Denmark,COMB,Kattegat,40,DEN-137,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH230987,11098,ARH230987,11098,ARH230987,11098,ARH230987,2008,28/11/2008,56.54616667,10.232,0,,S,,TBTIN,O-MET,SED2000,D,2.8,ug/kg,1,,1.551,U2,,A,GC-PFPD,PEN,,,,,HP,15,1,,488407,46760366,2084912,356561,10241
Denmark,COMB,Kattegat,40,DEN-137,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH230987,11098,ARH230987,11098,ARH230987,11098,ARH230987,2008,28/11/2008,56.54616667,10.232,0,,S,,TBTIN,O-MET,SED2000,D,2.8,ug/kg,1,,1.551,U2,,A,GC-PFPD,PEN,,,,,HP,15,2,,488407,46760367,2084912,356561,10241
Denmark,COMB,Kattegat,40,DEN-137,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH230987,11098,ARH230987,11098,ARH230987,11098,ARH230987,2016,05/10/2016,56.54616667,10.232,0,,S,,TBTIN,O-MET,SED2000,D,1.3,ug/kg,1,,0.845,U2,,A,GC-PFPD,PEN,,,,,HP,3,1,,593604,52503729,2294202,451228,11117
Denmark,COMB,Kattegat,40,DEN-137,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH230987,11098,ARH230987,11098,ARH230987,11098,ARH230987,2016,05/10/2016,56.54616667,10.232,0,,S,,TBTIN,O-MET,SED2000,D,2.9,ug/kg,1,,1.338,U2,,A,GC-PFPD,PEN,,,,,HP,3,2,,593604,52503718,2294202,451228,11117
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,CU,I-MET,SED2000,D,40800,ug/kg,2500,,6343,U2,,A,ICP-MS-CC,HF-CM,,,,,HP,16,2,,488419,46757109,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,CU,I-MET,SED2000,D,43500,ug/kg,2500,,6734,U2,,A,ICP-MS-CC,HF-CM,,,,,HP,16,1,,488419,46757108,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2016,06/10/2016,55.85083333,9.90666667,0,,S,,CU,I-MET,SED2000,D,27000,ug/kg,1000,,13516,U2,,A,ICP-MS-CC,HF-CM,,,,,HP,4,1,,593616,52502833,2294191,451229,11117
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2016,06/10/2016,55.85083333,9.90666667,0,,S,,CU,I-MET,SED2000,D,31000,ug/kg,1000,,15514,U2,,A,ICP-MS-CC,HF-CM,,,,,HP,4,2,,593616,52502834,2294191,451229,11117
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,CD,I-MET,SED2000,D,1025,ug/kg,60,,159,U2,,A,AAS-GF,HNO-CM,,,,,HP,16,1,,488416,46756905,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,CD,I-MET,SED2000,D,892,ug/kg,60,,140,U2,,A,AAS-GF,HNO-CM,,,,,HP,16,2,,488416,46756906,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,PB,I-MET,SED2000,D,19300,ug/kg,1000,,2042,U2,,A,ICP-MS-CC,HF-CM,,,,,HP,16,1,,488415,46756486,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,PB,I-MET,SED2000,D,23900,ug/kg,1000,,2481,U2,,A,ICP-MS-CC,HF-CM,,,,,HP,16,2,,488415,46756478,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2016,06/10/2016,55.85083333,9.90666667,0,,S,,CD,I-MET,SED2000,D,840,ug/kg,30,,420,U2,,A,ICP-MS-CC,HF-CM,,,,,HP,4,1,,593614,52502929,2294191,451229,11117
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2016,06/10/2016,55.85083333,9.90666667,0,,S,,CD,I-MET,SED2000,D,890,ug/kg,30,,445,U2,,A,ICP-MS-CC,HF-CM,,,,,HP,4,2,,593614,52502930,2294191,451229,11117
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2016,06/10/2016,55.85083333,9.90666667,0,,S,,PB,I-MET,SED2000,D,24000,ug/kg,1000,,12019,U2,,A,ICP-MS-CC,HF-CM,,,,,HP,4,1,,593613,52502489,2294191,451229,11117
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2016,06/10/2016,55.85083333,9.90666667,0,,S,,PB,I-MET,SED2000,D,26000,ug/kg,1000,,13017,U2,,A,ICP-MS-CC,HF-CM,,,,,HP,4,2,,593613,52502490,2294191,451229,11117
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2016,06/10/2016,55.85083333,9.90666667,0,,S,,ANT,O-PAH,SED2000,D,17,ug/kg,0.001,,4.08,U2,,A,GC-MS,SOX,,,,,HP,4,1,,593635,52504492,2294191,451229,11117
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2016,06/10/2016,55.85083333,9.90666667,0,,S,,ANT,O-PAH,SED2000,D,24,ug/kg,0.001,,5.76,U2,,A,GC-MS,SOX,,,,,HP,4,2,,593635,52504493,2294191,451229,11117
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,FLU,O-PAH,SED2000,D,101.2,ug/kg,10,,51.037,U2,,A,GC-MS,SOX,,,,,HP,16,2,,488424,46759478,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,FLU,O-PAH,SED2000,D,125.1,ug/kg,10,,62.904,U2,,A,GC-MS,SOX,,,,,HP,16,1,,488424,46759459,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2016,06/10/2016,55.85083333,9.90666667,0,,S,,FLU,O-PAH,SED2000,D,140,ug/kg,0.003,,33.6,U2,,A,GC-MS,SOX,,,,,HP,4,2,,593621,52504146,2294191,451229,11117
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2016,06/10/2016,55.85083333,9.90666667,0,,S,,FLU,O-PAH,SED2000,D,89,ug/kg,0.003,,21.36,U2,,A,GC-MS,SOX,,,,,HP,4,1,,593621,52504145,2294191,451229,11117
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,BD100,O-BR,SED2000,D,0.004,ug/kg,0.065,,0.043,U2,<,A,GC-ECD,SOX,,,,,HP,16,1,,488453,46759467,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,BD100,O-BR,SED2000,D,0.007,ug/kg,0.065,,0.043,U2,,A,GC-ECD,SOX,,,,,HP,16,2,,488453,46759486,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,BD154,O-BR,SED2000,D,0.004,ug/kg,0.125,,0.083,U2,<,A,GC-ECD,SOX,,,,,HP,16,1,,488455,46757531,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,BD154,O-BR,SED2000,D,0.023,ug/kg,0.125,,0.084,U2,,A,GC-ECD,SOX,,,,,HP,16,2,,488455,46757532,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,BDE47,O-BR,SED2000,D,0.005,ug/kg,0.065,,0.043,U2,,A,GC-ECD,SOX,,,,,HP,16,2,,488451,46759819,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,BDE47,O-BR,SED2000,D,0.008,ug/kg,0.065,,0.043,U2,,A,GC-ECD,SOX,,,,,HP,16,1,,488451,46759818,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,BDE99,O-BR,SED2000,D,0.006,ug/kg,0.065,,0.043,U2,,A,GC-ECD,SOX,,,,,HP,16,1,,488452,46758422,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,BDE99,O-BR,SED2000,D,0.028,ug/kg,0.065,,0.044,U2,,A,GC-ECD,SOX,,,,,HP,16,2,,488452,46758423,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,DRYWT%,B-BIO,SED2000,D,30.41,%,0.1,,1.522,U2,,A,GRV,NON,,,,,HP,16,1,,488388,46756120,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,DRYWT%,B-BIO,SED2000,D,31.57,%,0.1,,1.58,U2,,A,GRV,NON,,,,,HP,16,2,,488388,46756121,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,AL,I-MET,SED2000,D,61588,mg/kg,1000,,18488.423,U2,,A,ICP-MS-CC,HF-CM,,,,,HP,16,2,,488413,46757311,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,AL,I-MET,SED2000,D,64205,mg/kg,1000,,19273.034,U2,,A,ICP-MS-CC,HF-CM,,,,,HP,16,1,,488413,46757313,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,LI,I-MET,SED2000,D,22.3,mg/kg,1.6,,4.586,U2,,A,AAS-AA,HNO-CM,,,,,HP,16,2,,488421,46757008,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,LI,I-MET,SED2000,D,23.1,mg/kg,1.6,,4.742,U2,,A,AAS-AA,HNO-CM,,,,,HP,16,1,,488421,46757007,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,CORG,O-MAJ,SED2000,D,3.17,%,0.2,,0.494,U2,,A,CNA,NON,,,,,HP,16,2,,488390,46756361,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,CORG,O-MAJ,SED2000,D,3.5,%,0.2,,0.542,U2,,A,CNA,NON,,,,,HP,16,1,,488390,46756360,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,LOIGN,P-PHY,SED2000,D,10.85,%,0.01,,1.085,U2,,A,GRV,NON,,,,,HP,16,2,,488389,46756262,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,LOIGN,P-PHY,SED2000,D,12.38,%,0.01,,1.238,U2,,A,GRV,NON,,,,,HP,16,1,,488389,46756261,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2016,06/10/2016,55.85083333,9.90666667,0,,S,,DRYWT%,B-BIO,SED2000,D,29,%,0.05,,2.9,U2,,A,GRV,NON,,,,,HP,4,2,,593597,52502360,2294191,451229,11117
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2016,06/10/2016,55.85083333,9.90666667,0,,S,,DRYWT%,B-BIO,SED2000,D,39,%,0.05,,3.9,U2,,A,GRV,NON,,,,,HP,4,1,,593597,52502359,2294191,451229,11117
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2016,06/10/2016,55.85083333,9.90666667,0,,S,,AL,I-MET,SED2000,D,36000,mg/kg,100,,18000.123,U2,,A,ICP-MS-CC,HF-CM,,,,,HP,4,1,,593611,52503093,2294191,451229,11117
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2016,06/10/2016,55.85083333,9.90666667,0,,S,,AL,I-MET,SED2000,D,38000,mg/kg,100,,19000.117,U2,,A,ICP-MS-CC,HF-CM,,,,,HP,4,2,,593611,52503094,2294191,451229,11117
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2016,06/10/2016,55.85083333,9.90666667,0,,S,,LI,I-MET,SED2000,D,35,mg/kg,1,,17.513,U2,,A,ICP-MS-CC,HF-CM,,,,,HP,4,1,,593618,52502709,2294191,451229,11117
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2016,06/10/2016,55.85083333,9.90666667,0,,S,,LI,I-MET,SED2000,D,36,mg/kg,1,,18.012,U2,,A,ICP-MS-CC,HF-CM,,,,,HP,4,2,,593618,52502710,2294191,451229,11117
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2016,06/10/2016,55.85083333,9.90666667,0,,S,,CORG,O-MAJ,SED2000,D,3.5,%,0.05,,0.701,U2,,A,CNA,NON,,,,,HP,4,1,,593599,52502389,2294191,451229,11117
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2016,06/10/2016,55.85083333,9.90666667,0,,S,,CORG,O-MAJ,SED2000,D,3.9,%,0.05,,0.781,U2,,A,CNA,NON,,,,,HP,4,2,,593599,52502390,2294191,451229,11117
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2016,06/10/2016,55.85083333,9.90666667,0,,S,,LOIGN,P-PHY,SED2000,D,11,%,0.1,,2.201,U2,,A,GRV,NON,,,,,HP,4,2,,593598,52502322,2294191,451229,11117
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2016,06/10/2016,55.85083333,9.90666667,0,,S,,LOIGN,P-PHY,SED2000,D,9.6,%,0.1,,1.921,U2,,A,GRV,NON,,,,,HP,4,1,,593598,52502332,2294191,451229,11117
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,TBTIN,O-MET,SED2000,D,17.4,ug/kg,1,,8.726,U2,,A,GC-PFPD,PEN,,,,,HP,16,2,,488407,46760369,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2008,28/11/2008,55.85083333,9.90666667,0,,S,,TBTIN,O-MET,SED2000,D,19.4,ug/kg,1,,9.723,U2,,A,GC-PFPD,PEN,,,,,HP,16,1,,488407,46760368,2084913,356562,10241
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2016,06/10/2016,55.85083333,9.90666667,0,,S,,TBTIN,O-MET,SED2000,D,2.5,ug/kg,1,,1.202,U2,,A,GC-PFPD,PEN,,,,,HP,4,1,,593604,52503703,2294191,451229,11117
Denmark,COMB,Great Belt,36,DEN-128,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,EFDH,ARH5790,11099,ARH5790,11099,ARH5790,11099,ARH5790,2016,06/10/2016,55.85083333,9.90666667,0,,S,,TBTIN,O-MET,SED2000,D,3.9,ug/kg,1,,1.696,U2,,A,GC-PFPD,PEN,,,,,HP,4,2,,593604,52503704,2294191,451229,11117
Denmark,COMB,Great Belt,36,DEN-219,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH6870,11100,ARH6870,11100,ARH6870,11100,ARH6870,2008,28/11/2008,55.6745,10.092,0,,S,,CU,I-MET,SED2000,D,42700,ug/kg,2500,,6618,U2,,A,ICP-MS-CC,HF-CM,,,,,HP,17,2,,488419,46757111,2084914,356563,10241
Denmark,COMB,Great Belt,36,DEN-219,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH6870,11100,ARH6870,11100,ARH6870,11100,ARH6870,2008,28/11/2008,55.6745,10.092,0,,S,,CU,I-MET,SED2000,D,43600,ug/kg,2500,,6749,U2,,A,ICP-MS-CC,HF-CM,,,,,HP,17,1,,488419,46757110,2084914,356563,10241
Denmark,COMB,Great Belt,36,DEN-219,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH6870,11100,ARH6870,11100,ARH6870,11100,ARH6870,2008,28/11/2008,55.6745,10.092,0,,S,,CD,I-MET,SED2000,D,500,ug/kg,60,,85,U2,,A,AAS-GF,HNO-CM,,,,,HP,17,1,,488416,46756907,2084914,356563,10241
Denmark,COMB,Great Belt,36,DEN-219,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH6870,11100,ARH6870,11100,ARH6870,11100,ARH6870,2008,28/11/2008,55.6745,10.092,0,,S,,CD,I-MET,SED2000,D,500,ug/kg,60,,85,U2,,A,AAS-GF,HNO-CM,,,,,HP,17,2,,488416,46756896,2084914,356563,10241
Denmark,COMB,Great Belt,36,DEN-219,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH6870,11100,ARH6870,11100,ARH6870,11100,ARH6870,2008,28/11/2008,55.6745,10.092,0,,S,,PB,I-MET,SED2000,D,53400,ug/kg,1000,,5381,U2,,A,ICP-MS-CC,HF-CM,,,,,HP,17,2,,488415,46756474,2084914,356563,10241
Denmark,COMB,Great Belt,36,DEN-219,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH6870,11100,ARH6870,11100,ARH6870,11100,ARH6870,2008,28/11/2008,55.6745,10.092,0,,S,,PB,I-MET,SED2000,D,53800,ug/kg,1000,,5421,U2,,A,ICP-MS-CC,HF-CM,,,,,HP,17,1,,488415,46756470,2084914,356563,10241
Denmark,COMB,Great Belt,36,DEN-219,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH6870,11100,ARH6870,11100,ARH6870,11100,ARH6870,2008,28/11/2008,55.6745,10.092,0,,S,,ANT,O-PAH,SED2000,D,19.5,ug/kg,0.5,,9.756,U2,,A,GC-MS,SOX,,,,,HP,17,2,,488480,46759528,2084914,356563,10241
Denmark,COMB,Great Belt,36,DEN-219,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH6870,11100,ARH6870,11100,ARH6870,11100,ARH6870,2008,28/11/2008,55.6745,10.092,0,,S,,FLU,O-PAH,SED2000,D,117.1,ug/kg,10,,58.928,U2,,A,GC-MS,SOX,,,,,HP,17,2,,488424,46759515,2084914,356563,10241
Denmark,COMB,Great Belt,36,DEN-219,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH6870,11100,ARH6870,11100,ARH6870,11100,ARH6870,2008,28/11/2008,55.6745,10.092,0,,S,,FLU,O-PAH,SED2000,D,152.4,ug/kg,10,,76.491,U2,,A,GC-MS,SOX,,,,,HP,17,1,,488424,46759496,2084914,356563,10241
Denmark,COMB,Great Belt,36,DEN-219,,,,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NERI,,NERI,ARH6870,11100,ARH6870,11100,ARH6870,11100,ARH6870,2008,28/11/2008,55.6745,10.092,0,,S,,BD100,O-BR,SED2000,D,0.004,ug/kg,0.065,,0.043,U2,<,A,GC-ECD,SOX,,,,,HP,17,2,,488453,46759524,2084914,356563,10241
